video_id,title,published_at,channel_id,view_count,like_count,comment_count,job,id
dMWHHBReNO0,Tesla Model 3 mit Rundschnur aus Moosgummi 😳,2020-08-10T21:19:33Z,UCf6kkAGiOV_azeGaZ_gKVLQ,1249,49,36,0,0
HRWMzrh8N9U,⚡5 Minuten über... Professor Dr. Rainer Waser,2020-08-10T10:20:41Z,UCe3G9VHRDIg4Jd4XRFoZGoQ,536,10,1,0,0
u95JJ6ybRrc,#2 - EURONICS Nehls über die DDR-Zeit und den Aiways U5 - EURONICS Händler Podcast,2020-08-10T22:02:04Z,UC-OOL0hJdwjXH5nDTwcxeLQ,361,8,2,0,0
CO2q33ZL2wk,Air Electric App - die aktuell beste Ladestationen App mit Kostencheck für Elektro Autofahrer?,2020-08-10T08:00:02Z,UCuPH6ouleIo8IhmZy65m4pA,2686,104,27,0,0
N1I3lDLDOYM,Neue Alternative zu Fahrzeug-Apps? Interessante Funktionen in Tronity verbessern E-Auto-Apps,2020-08-11T16:00:32Z,UCSwRhu8CeHVXZlG1ExdjuTQ,8681,433,51,0,0
UKcwawfbyOs,BYD Han ein Tesla Model3 Konkurrent Tagesthema Elektromobilität Nr.104,2020-08-12T15:00:19Z,UCHuXYLIv70fPKK9c60TwLQw,4559,44,12,0,0
yU3SykBNAoM,Verschläft die deutsche Auto-Industrie den nächsten Megatrend?,2020-08-12T16:00:32Z,UCF80pvG-mE_hoW0EI8lr38w,29029,1424,328,0,0
NZO73o_qFfM,ELEKTROAUTO FÜR 12 € - GEHT DAS WIRKLICH?,2020-08-12T18:15:12Z,UCOrM_L8GhXgQ4AsD-Xba6Ew,5626,152,41,0,0
ci1ij5tJMpI,Der E-Wolf #720 - Erste Banken vergeben keine Kredite mehr für Verbrenner,2020-08-12T04:30:02Z,UCUh8zvuZWNoIur4Cv-3fUzw,374,41,5,0,0
1qsJXSrS6U0,Anhänger Verbrauchsvergleichsfahrt | 400Kg Gesamt | Ungebremst - Ich fahre elektrisch,2020-08-12T16:30:01Z,UCOrDuaURMo4fB04HMECG0cA,1049,67,20,0,0
