video_id,title,published_at,channel_id,view_count,like_count,comment_count,job,id
PU81w2zR6rk,Lithium fürs E-Auto – bald aus dem Rhein?,2021-09-28T14:00:10Z,UCpHHy2MtCnrGaE7mirEhRvg,42409,2697,622,0,0
yVTBbc134jU,Twingo E-Tech Electric | Das Stadt-Elektroauto um 11.000€,2021-09-28T15:24:34Z,UCDDj2GWklzZ09X7R9OtsX3Q,6907,315,80,0,0
vNYle3V2beI,Hintergründe zur THG Quote | E-Auto billiger laden dank Verbrenner,2021-09-28T13:30:11Z,UCaCaZ-vKtnMG2_FKmEePChQ,5280,405,62,0,0
Fh-af2fzIXw,Synthetische Kraftstoffe als Alternative: E-Fuels,2021-09-28T12:00:07Z,UC-S1Omp7eCCbgjgtdugCvLA,2565,39,7,0,0
6k9BcThC2Hc,Carbon mit den Autodoktoren auf der Automechnika 2021,2021-09-28T15:56:43Z,UC792Pv8QHpxcRyW0fVmpL1g,9580,204,10,0,0
00rYZ_Hvg6Q,Peter Siegert über EnBW-Ladelösungen für den Fuhrpark – „electrive.net LIVE“,2021-09-28T06:52:45Z,UC_vO01sSD25a73DhoaxtZTw,954,42,1,0,0
xB17E3MEVbw,Schneider Electric in Sondershausen | Schneider Electric,2021-09-28T15:05:18Z,UCVPf33n1Mr9gQL9clrxj2fQ,724,,1,0,0
zTTBI4y45m8,Nachrichten der Metallbranche: Branchennews Oktober | METAL WORKS TV,2021-09-28T14:00:34Z,UC58d1qXEEKUNj5c4LxzpicQ,602,20,5,0,0
M1yct0d0-B0,Zukunft Elektromobilität! Wie viel Zukunft kann man schon heute spüren?,2021-09-29T16:00:14Z,UCnBlQZSUnJh3JJtyWd81l0Q,4825,139,18,0,0
jeFdUGTIkgE,Wie grün sind Elektroautos wirklich? Eine neue Studie!,2021-09-29T15:00:33Z,UCaTyFx9Llt5nQRAFjZyowow,4344,283,59,0,0
JtYYLOgw4LQ,VW Batterielabor - Exklusive Einblicke!,2021-09-29T16:12:15Z,UCBc0Mghy-6jhMXs3T7DluMg,11715,907,122,0,0
_CeQy13nskY,"Twitch Konserve: B.E.N sabbelt Elektromobilität - MG Marvel R, Youtube-Verdienst, Infaulenzer, etc.",2021-09-29T18:46:27Z,UCu1ZXJ1NoD_a25ir0sJTtJQ,658,67,14,0,0
352PcZV1ork,Neuer 2022 BMW iX - Innenraum Einzelheiten & Infotainmentsystem,2021-09-29T08:13:12Z,UCTqIb5NM8J-taT-pUc6HjXg,223,5,1,0,0
qjNJkso3bL4,Tesla Model Y Akku - Wie viel kWh sind wirklich nutzbar? So geht Akku auslesen mit Scan my Tesla,2021-09-29T13:30:21Z,UCd5Jpd5473VPhNjdWMUP6tw,10774,847,69,0,0
8D8qfjZbqrE,Bedienelemente des VW ID.4 GTX und ein paar Tipps und Tricks,2021-09-29T10:05:08Z,UCtJVEkzgdY-8IuABkQbylEA,5276,109,5,0,0
wqjjJ2_fDw8,Stefan (19) crasht sein Aktienportfolio - Reaktion mit Bernd von @coinrev Finanzen,2021-09-29T18:00:29Z,UCq5m3U-xjFMAFZCS39Mi4OA,696,34,13,0,0
BTHU7j-7Zns,Welchen Informationen können wir trauen? - exkurs-Gespräch mit Prof. Dr. Monika Taddicken,2021-09-29T11:58:11Z,UC7fX33CRXnoFVTAgSj55ZZA,722,12,1,0,0
mCLGfK8rUN0,Mit dem Elektroauto am Hotel andocken: Dr. E on tour | ADAC SE,2021-09-30T08:00:10Z,UCJTQxEGVqCFsBuHUyxgaVqQ,1001,28,1,0,0
kJ2IK97mqow,Mit Dirk Kunde vom Kanal Drehmoment unterwegs im London Elektro-Taxi LEVC TX Vista | 163 Grad,2021-09-30T09:24:26Z,UCbe4BpM5-Ta7MIlbKOofTDA,2833,191,28,0,0
qWLg1JtuSEc,"eMobility update: Lucid Air in Serie, Plug-in mit 100km E-Reichweite, Rolls-Royce rein elektrisch,GM",2021-09-30T10:00:13Z,UC_vO01sSD25a73DhoaxtZTw,5267,402,22,0,0
-9tBt98qDxU,"Breaking Elektro-News: Herbert Diess twittert, Cupra Born Serienfertigung, Mustang Mach-E Rückruf",2021-09-30T05:00:00Z,UCsNdsFTTBj5jcRJSWeJ8-Xg,7049,631,87,0,0
WJ9y-3UaAB4,Für Neueinsteiger: Haus ohne Energiekosten,2021-09-30T18:30:10Z,UCy82YSU9FxoYhknZ4PFmjrQ,17344,312,30,0,0
vfPg7p_uU5o,"TESLA Energy: Verrücktes Wachstum, Grünheide-Genehmigung & Safety Score als Game Changer",2021-09-30T15:00:38Z,UCpPbcfwq0wOpWrC0gBs73tQ,7910,594,49,0,0
E0Ijcv25tkw,Kurzversion: Was kann die EnBW mobility+ App? mit Vanessa Hindinger,2021-09-30T13:31:00Z,UCvUn_GJ9ZqsFMvLWVuqOzbg,3939,27,3,0,0
25pNmbZZ_Gs,Ankündigung Ladesäulenreport: Am 1. Oktober überprüfen die Breaking-Elektro-News die Auslastung!,2021-09-30T17:00:18Z,UCsNdsFTTBj5jcRJSWeJ8-Xg,2195,226,25,0,0
xFQpWFnvvgI,"Urlaub mit dem Elektroauto🔋 - 723,2 km - über 10 Stunden Fahrt & 6 Ladestopps - macht das Sinn❓❗️",2021-09-01T15:06:59Z,UCuPH6ouleIo8IhmZy65m4pA,3312,126,43,0,0
88TbtCW9zVw,"2022 Opel Astra L (2021) * Opel Astra-e * Sitzprobe, Weltpremiere, Debut, kein Test",2021-09-01T10:30:04Z,UCAXLYcPBW3AJ52ZAhinOyFQ,85981,1905,539,0,0
jT0ioW6_Q14,Opel Astra L (2022) Die Weltpremiere des NEUEN Kompakten ab 22.500€! Review | Test | Hybrid | Kombi,2021-09-01T10:30:12Z,UCy9Y4en2y1eR1zwcmFkRMzg,196973,1745,377,0,0
rPebu_GmQ0M,"2022 Kia Sportage (2021) - Sitzprobe, Weltpremiere, Debut, kein Test, auf deutsch",2021-09-01T09:00:22Z,UCAXLYcPBW3AJ52ZAhinOyFQ,61729,1138,219,0,0
wf19K9y3nsM,Neuer Opel Astra wird ausschließlich in Rüsselsheim montiert | hessenschau,2021-09-01T20:04:11Z,UCPhsnKyNcH3huafz_wNG_5A,4153,69,3,0,0
iUPzfSK6-CY,Über den Wandel und die Zukunft der Mobilität -  Tour Vlog 3 | Sono Motors,2021-09-01T07:32:47Z,UCgr6ujQaJITyWAXVrHjGGWQ,3212,141,12,0,0
ny_Mtu0Yy0Y,Kia Sportage (2022) im Test: Besser als Hyundai Tucson? Review | Plug-in Hybrid | GT Line | Preis,2021-09-01T09:00:21Z,UCy9Y4en2y1eR1zwcmFkRMzg,112479,893,124,0,0
xQ2wYdI0Aac,Toyota Yaris Cross Hybrid: Kleines Allrad-SUV im ersten Test | Review | 2021,2021-09-01T15:00:28Z,UCUKYv9dpFAbuLNWIgxuQQBA,64317,541,54,0,0
ci9r3khLIGo,Der neue Audi A8 wird ein Elektroauto | Audi Grandsphere Concept | Electric Drive News,2021-09-02T17:30:03Z,UCxmohYAjhc2qD5pYIOwQ3bA,1896,103,22,0,0
Plv6-_mggi4,Spart ein Elektroauto Geld? Stromer VS Verbrenner - Finanzleuchtturm,2021-09-02T16:40:54Z,UC4Cjy50GqK3_kEad_c1d9bA,296,15,14,0,0
cmM5ANWt90A,Elektroauto Tuning: Was sich dadurch wirklich ändert! 🤔 E-Autos tunen? Tesla Model 3,2021-09-02T17:00:23Z,UC7yqj2im3lMTCEgAfLlu2XQ,569,27,7,0,0
nyutvaxSNbs,Audi Grand Sphere Concept (2021) | Ausblick auf den neuen Elektro-A8 | Sitzprobe mit Moritz Doka,2021-09-02T17:30:09Z,UCJrXOOtvmGn4CF7aYaJwuHA,59845,1074,177,0,0
CON3xd__-Zc,BMW iX: Das 5G-Auto,2021-09-02T09:00:04Z,UCX-29_jUubbuHVaOvJll94A,31056,404,233,0,0
zLkb-szbUNM,Audi Grandsphere Concept: Ist das wirklich der Luxus von morgen? – Neuvorstellung | auto motor sport,2021-09-02T17:30:03Z,UCLINPbYQ9sy6qc-TqtBeVnw,26032,767,217,0,0
alk7bwl6A2c,Audi Grand Sphere Concept | Die Zukunft von Audi | Daniel Abt,2021-09-02T17:30:00Z,UCBgGAiEQQjRNRaTNmHQ9SUw,171430,8008,593,0,0
qA8fMIovPvE,Der neue vollelektrische BMW iX3 mit Amazon Alexa.,2021-09-02T10:42:10Z,UC2e5-MJewCK36FRpFF8Ke2A,591083,128,37,0,0
E4TYWXx5Ihc,Škoda Enyaq iV 80: Das Familien-E-Auto – Teil 1/2,2021-09-02T18:00:04Z,UC6hv0QC9E5-bcUxc3rBGOOQ,6647,148,4,0,0
of4MixTgKnw,"Der NEUE KIA Sportage (1.6 TGDi, 180PS) | Auch 2022 noch als DIESEL! | ERSTEINDRUCK",2021-09-02T14:00:31Z,UCzyBlIm4NE2ch85fY3Y4cOA,37658,453,68,0,0
JjAie2BflHg,Tesla: Elektroauto für 25.000 Dollar in 2 Varianten & Zeitplan,2021-09-03T15:00:10Z,UCpPbcfwq0wOpWrC0gBs73tQ,31514,946,105,0,0
s3Z1WM4njI0,Ford Mustang Mach E AWD Probefahrt First Edition Elektroauto,2021-09-03T16:00:23Z,UCqjP7HNnwhSyrSi9IfE-oQA,1712,51,10,0,0
21Aw5_cIwvI,Opel Astra (2022): Ist das der neue König unter den Kompakten? – Neuvorstellung | auto motor sport,2021-09-03T14:00:01Z,UCLINPbYQ9sy6qc-TqtBeVnw,58754,1072,333,0,0
