video_id,title,published_at,channel_id,view_count,like_count,comment_count,job,id
-QikpzIUuQU,24h Rennen elektrisch ►Eco Grand Prix Nürburgring 2021,2021-11-21T10:51:04Z,UCwj11UlIGzkPqxpwehqGo8Q,572,43,15,0,0
-hWIX-Q5xZo,Photovoltaikanlage erweitern - das ist zu beachten,2021-11-21T07:00:00Z,UC-k-5F2j4CUzuwkx1QLRlpA,14272,866,196,0,0
weGxxZKxBzY,"X-Bus, Fragen bei Premiere, Elektromobilität für alle, L7e, Neuheit, E-Auto, Kult, Bus, Camper",2021-11-22T05:50:21Z,UCtjTTWEgZOqIQH4Zf8ltS2w,2127,44,8,0,0
jp_YnoGMdW4,"eMobility update: Xpeng zeigt Elektro-SUV G9, Genesis Electrified GV70, Cupra Born im Abo, H2-Taxis",2021-11-22T11:00:09Z,UC_vO01sSD25a73DhoaxtZTw,7220,472,15,0,0
cowwqvg5T5k,Twitch Konserve: B.E.N sabbelt Elektromobilität - Soll Tobias ein Kia EV6 Angebot annehmen?,2021-11-22T13:24:23Z,UCu1ZXJ1NoD_a25ir0sJTtJQ,732,64,11,0,0
MEgGaH255i8,"Sono Motors an der Börse, VW ID Buzz ungetarnt, Tesla ohne USB, Xpeng G9, Robin TV Drive.Quizz",2021-11-22T17:51:16Z,UCBc0Mghy-6jhMXs3T7DluMg,9487,525,105,0,0
9dKbxM1T3MQ,Tesla Model 3 LR AWD 1000km Challenge🎯Zusammenfassung🎬,2021-11-22T22:52:59Z,UCev8ERhEE652NjUgGlPEOlQ,8396,277,65,0,0
WZtqsla1yco,TESLA: Großer Reservierungsrückstau +++ Model S Plaid,2021-11-22T15:59:24Z,UCpPbcfwq0wOpWrC0gBs73tQ,14390,720,30,0,0
56qtsD3FjoE,Begehrter Rohstoff: Kennt Lithium nur eine Richtung? | Börse Stuttgart | Gold | Öl | Röhöl,2021-11-22T16:44:15Z,UCiB6I_OMIYRUU6O3aGNxgjw,1841,81,8,0,0
TXnlqyxyHL0,Prof. Dr. Maximilian Fichtner - Wasserstoff in der Elektromobilität,2021-11-23T14:57:29Z,UCjlQUYxw7yjLuq5wTcJE-yA,15031,516,134,0,0
SOBfRZ1MAVU,"eMobility update: Elaris-Verkaufsstart in Deutschland, Audi Q5 e-tron für China, Ionity-Testzentrum",2021-11-23T11:01:00Z,UC_vO01sSD25a73DhoaxtZTw,7588,498,6,0,0
PACwMaLim2M,Tesla Model Y: Ein Roadtrip...DREI LADEPROBLEME 😩,2021-11-23T14:30:04Z,UC3rz4cx41jWj7shRBTetzkw,73256,3175,509,0,0
5DluTiEi8_Q,Unterwegs im Hyundai Ioniq 5: Taugt ein E-Auto für den Alltag in Oberschwaben und am Bodensee?,2021-11-23T09:53:37Z,UC9sNSXRFqki_3KpFvcrH0Vw,7596,131,28,0,0
A_nHiuq7a2E,"Mini Cooper SE 2021 Langstreckentest - City Flitzer, oder doch mehr?",2021-11-23T16:00:04Z,UCaTyFx9Llt5nQRAFjZyowow,7756,176,18,0,0
p3rIqP-Hlmo,TESLA Giga Berlin: Bald kann es losgehen +++ Cybertruck-Nachfrage,2021-11-23T15:57:09Z,UCpPbcfwq0wOpWrC0gBs73tQ,14403,913,62,0,0
VuxPSJ7Qwo8,"KfW 441 - Förderung für Wallboxen bei Firmen, Ladepunkte bei Unternehmen und Kommunen - So gehts",2021-11-23T09:49:29Z,UCbe4BpM5-Ta7MIlbKOofTDA,18150,387,54,0,0
9vro2_kYXEQ,Endlich Klarheit bei E-Auto Prämie. Jetzt zuschlagen oder warten?,2021-11-24T17:28:03Z,UCgmB8S3f8-9dR8alVUZuZxQ,143356,6074,652,0,0
H8xJO-XKlV4,"""Ich habe meine Meinung geändert!"" | Harald Lesch #Shorts",2021-11-24T14:00:11Z,UC5E9-r42JlymhLPnDv2wHuA,515810,8683,2412,0,0
ghgtOzAy6vU,Kick it like Tesla: EnBW führt AutoCharge ein!,2021-11-24T09:00:30Z,UCiZnK4X73okItJqaCs2YDOQ,117487,6211,1026,0,0
nMfJDMhYavA,"eMobility update: BMW i5 ab 2024 als Kombi?, VW nennt ID.5 Preise, Spiderman fährt elektrisch.",2021-11-24T11:00:11Z,UC_vO01sSD25a73DhoaxtZTw,7228,473,12,0,0
b-UxuSfLz_E,Umfrage: Wie zufrieden seid Ihr mit dem E-Laden auf der Langstrecke? | ADAC,2021-11-24T07:01:19Z,UCJTQxEGVqCFsBuHUyxgaVqQ,2536,69,49,0,0
1bwdrdoakpw,Der neue Mercedes-Benz EQB,2021-11-24T06:00:00Z,UCpcKynFD5yguZcZI_dbmXOA,53548,49,7,0,0
Ud44vdIKwYc,E-Auto E26: LIDL eCharge App richtig konfigurieren,2021-11-24T17:20:59Z,UC9a6FuDmvlQaInPO-1357Sg,1566,54,14,0,0
kq4MUa6vvZ8,Audrey und Steve Clunn lieben E-Autos. Und wir bei BASF auch.,2021-11-24T17:25:30Z,UC3tZjGoc3TsiSPdn67-aOkQ,656,1,1,0,0
IooeKQZmb0Y,Rennfahrer Hernan liebt E-Autos. Und wir bei BASF auch.,2021-11-24T17:19:38Z,UC3tZjGoc3TsiSPdn67-aOkQ,880,2,1,0,0
-3YqfAaElmw,"Elons Aktien Split Verschwörung, Tesla Supercharger in Alaska, Was kostet die Gigafactory in Texas",2021-11-24T13:20:24Z,UCK0nQCNCloToqNKhbJ1QGfA,3009,284,14,0,0
xMQjCtIrhT8,2022 Nissan Townstar Kombi Weitere Infos über die Elektroversion Electric Drive News,2021-11-24T20:30:07Z,UCxmohYAjhc2qD5pYIOwQ3bA,2170,100,15,0,0
1ZJY5Ogc8qY,„To the moon“: DAS sind die Trends der Zukunft - Interview mit Star-Investor FRANK THELEN,2021-11-24T17:00:03Z,UCJSlXY7qCCQqpbv_-WspoFQ,3784,152,4,0,0
