,follower_count,user_id,user_name
1378,556,7.538516999331144e+17,Wellenleben
1379,14,261669356.0,Gerry_M_Linz
1380,123,1.3631620069084692e+18,SilleVom
1381,192,9.745758105301524e+17,OlGr17
1382,174,1.4761395451921859e+18,eurowelder
1383,751,4594422582.0,KfzAuskunft
1384,56,49112900.0,Aurelia_Pur
1385,75,1919471922.0,SamSean1983
1386,164,406860717.0,coffeinum1
1387,6973,22625535.0,Surfin_Bird
1388,2089,1.224385296780931e+18,Elitiker
1389,72,1.238863310713389e+18,lars_unioner
1390,2820,3319334521.0,NullPunktNix
1391,16,1.498207647883055e+18,Andreas90322049
1392,156,1.3889179068896543e+18,Sardis5151
1393,750,4664753859.0,jaettelik
1394,403,487611248.0,tomasfreres
1395,465,9.61228456943145e+17,handelsjournal
1396,16,176053430.0,Fuxxmann
1397,81,1.1702693021272433e+18,soherrlichhin
1398,313,2962224497.0,waswiller
1399,359,2622872116.0,DschlegelS
1400,30,1.3110583265920696e+18,Watsefuck
1401,5,1.3830480853376737e+18,CologneElectric
1402,30,1.4971980784362537e+18,karlschubo
1403,82,397504491.0,didiklement
1404,3939,2233487569.0,dillinger4010
1405,499,1.15880571587362e+18,N0minatior
1406,23,26104685.0,netrowdy
1407,60,1.3530817181405102e+18,DirkSchuran
1408,6,8.11284801433043e+17,ugurs3er
1409,250,7.830031371834491e+17,grossmanis
1410,32,1.2567252721891738e+18,RonRevog
1411,519,8.33380478916952e+17,thisisitA123
1412,3,1.3273043497946358e+18,clarkdoublejuh
1413,946,273589669.0,mutmacherei
1414,161,1453575974.0,Misanthrop1887
1415,3334,7.132982861704888e+17,Dummokratie
1416,1252,94856510.0,Baloo24
1417,2765,1.3544733605798298e+18,BlackoutNews_DE
1418,5,2723866529.0,witteler_mirko
1419,1012,4622973081.0,scherzmut
1420,82,7.65857291493118e+17,KeyEmCh
1421,611,81320190.0,mozarthecht
1422,339,1.32864214159428e+18,cargo_cyclist
1423,12,2665552044.0,Tungdil66
1424,4,1.3478207400794604e+18,pratzl3000
1425,257,8.485884519602872e+17,dk_tsl
1426,78,32009970.0,saarbremer
1427,776,1.1063284871352484e+18,Ozz_EU
1428,94,1.2363572738925937e+18,ZetalFabian
1429,71,1614797186.0,ThoroughlyFedUp
1430,308,198622427.0,gurubert
1431,3,868275097.0,Neadoromon
1432,50,1.4880714311372022e+18,DeniseYesNoSure
1433,1229,3102512181.0,DerfelTheMighty
1434,282,177220712.0,Marmeleni
1435,1725,171240917.0,ArnoldSchiller
1436,554,2222794196.0,Stormchild3
1437,2,1.4985285653184676e+18,HaushaltsE
1438,143,3372246363.0,Hassels1
1439,235,541544130.0,DerOetzmann
1440,36,1.3243566874704077e+18,DTscherniak
1441,263,16605114.0,Thomas_Lambeck
1442,152,1.0598895658954056e+18,MarieDMeier
1443,177,239812843.0,Frankz3000
1444,1318,196740142.0,RonnyGolisch
1445,1104,1.0162456942550262e+18,Me_phi_sto
1446,1004,1.0708633160572436e+18,Halvestunde
1447,123,19126941.0,planetexpress69
1448,116,63720830.0,moorfuss
1449,7,1.355238284855812e+18,Maxro921
1450,4875,8.218307433620111e+17,brauchtbewegung
1451,293,200616694.0,garcon_RR
1452,287,1.0697207540344791e+18,Harun_aus_HH
1453,32,4525323743.0,126agz
1454,315,47430335.0,Raider_MXD
1455,85,1.0568384428128707e+18,DanielaWohlsch1
1456,74,1.159469675182547e+18,mochiavelo
1457,658,1.1388046713704653e+18,CKernkraft
1458,175,1.3516199910203843e+18,Wanton1533
1459,23,337075701.0,dzedler
1460,544,1.1428939850416701e+18,pl4ceh0ld3r
1461,4,60251907.0,mihca65
1462,694,30843372.0,christianseel
1463,0,1.2704197497013699e+18,Beatriz47129670
1464,107,9.166923151876792e+17,f_v_d_ov
1465,1245,15936819.0,Schrottie
1466,125,1.339698965512659e+18,Walisa2002
1467,7982,1.1706807314981028e+18,pkbrln
1468,30,364870300.0,Dassuperbrot
1469,160,1.1010185010268897e+18,hccd007
1470,332,1.242569738024358e+18,H777Werner
1471,42,1.2000980904616714e+18,NiseFrau
1472,18,2490068370.0,keenberlin
1473,358,2279009210.0,oliverkochnet
1474,222,1.4110941305838223e+18,diluvium76
1475,1900,479842089.0,Blue1337Blood
1476,90,30487358.0,gruschka
1477,63,4328158583.0,BilboFr4ggins
1478,1974,1.2097598549376942e+18,TangoHotelDEU
1479,686,7.315609291214397e+17,sommersturm24
1480,220,1852113050.0,AndreasMemmer
1481,5259,9.492798171234673e+17,bwegtBW
1482,544,1.0445963320135393e+18,ThomasEsser11
1483,10,1.422137313648337e+18,Energiewender69
1484,2,816108649.0,muc83
1485,359,1.1381424250279444e+18,techtobi83
1486,7,713420698.0,majaK312
1487,140,19700825.0,MadSpatz
1488,55,1.2715325215583642e+18,DKlassenmutti
1489,44,2731654624.0,moonshine2021
1490,446,1.1952640814706565e+18,realJimPanse
1491,137,1.321551724407042e+18,Heini981
1492,487,8.986209700129915e+17,KowalskiFlausn
1493,381,1.0021341605411922e+18,JoergSobottka
1494,19,3002694153.0,TankLike
1495,16,1.401234834157097e+18,AIcuZan
1496,1016,9.933928373612708e+17,FfE_Muenchen
1497,475,1.0751185234987991e+18,Der_VDIK
1498,13,7.84497980502057e+17,Super_MeMoses
1499,6840,773940.0,egghat
1500,504,1.3783713841082573e+18,indigospizza1
1501,407,1.4943914533631836e+18,JonasPoelke
1502,46,8.174480233452093e+17,DerWhiteDragon
1503,433,1083972199.0,ZHighlander
1504,0,1.476599288994181e+18,trebat1900
1505,8647,93653062.0,KVBAG
1506,2218,1.3543662813870162e+18,sabi_ri
1507,1423,1.0368959421155779e+18,Rumpelheinzche2
1508,3759,7.702345263207875e+17,ZDH_news
1509,923,81333789.0,mr_wartung
1510,0,1.5019934453799526e+18,S1986Chris
1511,5315,41112331.0,Werdermaddin
1512,50,1.3608736469406925e+18,liebt_das_Leben
1513,51,2945529760.0,henchen85
1514,779,1.0522394394461102e+18,mortsiefer1
1515,94,1.249222779364393e+18,Lindisf69834883
1516,70,1.2747560018168627e+18,BiontechUltra
1517,332,430991850.0,mailonator
1518,104,1.2552411784732877e+18,Lillyans4
1519,5015,8.105371517293732e+17,DirkSpaniel
1520,18,2598962854.0,DennisValderas
1521,746,3239091316.0,Jasephu
1522,32,2969323971.0,MarMas90
1523,1667,20365860.0,Pixelaffe
1524,1481,962022440.0,rgomeier
1525,234,1.2880458033413366e+18,uploadtocloud
1526,1059,482367111.0,Tom11880
1527,69,1.4309647468539576e+18,DraminaFux
1528,29,8.188390470742999e+17,GPofficial111
1529,23,63446840.0,skull77
1530,8161,94768446.0,alltagimrettung
1531,135,8.001404990215004e+17,eye_in_the_skye
1532,8,491276314.0,RGsani
1533,6384,14342057.0,CorneliaDaniel
1534,658,1.0008026554579476e+18,aceofmrtz
1535,548,9.999756239836201e+17,DerTheooo
1536,19926,8.166902349812285e+17,Freavonwegen
1537,688,7.78559399577129e+17,Provinzmutti
1538,538,25575993.0,five_alive
1539,1317,2533385904.0,tehlich
1540,314,163207045.0,ericalaeta
1541,2231,7.757394658684068e+17,Rettungssanitt1
1542,53,1.2398924244592026e+18,Seph772
1543,1995,386165847.0,wirtschaft4me
1544,1343,2901070733.0,RueeggThurgau
1545,120710,18770504.0,manager_magazin
1546,133,1.4283224820927447e+18,spdklimaforum
1547,46,3290138909.0,vegoman
1548,1125,7.546405078217523e+17,AndreasS2904
1549,0,9.841843583355822e+17,loeffl_oliver
1550,738,2829416553.0,s_ketamin
1551,292,58156915.0,Horrifior
1552,411,1.0413174346181304e+18,Krueminxler
1553,2,9.526471285344092e+17,Thomas24300152
1554,56,1.4722629884637594e+18,Drachenblut1975
1555,166,233361035.0,BMW_Wazers
1556,710,1277452446.0,PhilMuhr
1557,423,1.4352987884496896e+18,PExul23
1558,83,8.971315496526029e+17,TimeReisender
1559,371,1.2859457036556698e+18,MH198912
1560,81,1.3903523900674744e+18,Daniele95206428
1561,6,1.447511804716929e+18,AlHoch2
1562,165,2869203730.0,JuraSegretario
1563,1,1.3203570285403873e+18,JRR25091784
1564,103,1.4062659713467556e+18,dollarsprutz
1565,122,325403574.0,NilsKropp
1566,471,4165256267.0,SchaaTahar
1567,3,7.98263306406527e+17,falk_herbst
1568,2479,26802883.0,solariz
1569,417,256905000.0,HSchulz50
1570,323,76906335.0,hiergiltdiestfu
1571,62,76136420.0,felixloe
1572,128,1.1133838325169971e+18,derschildkroet
1573,354,1.1091366807899095e+18,diskutiertgerne
1574,67,1.1840349098847478e+18,BonsignoreM8
1575,75,104151402.0,doublecask
1576,165,2773521317.0,bummelbahner
1577,152,1.3152334826003128e+18,Robert16011
1578,2331,100250017.0,Gewerkschafter
1579,32,1.2524978011892408e+18,OompaLo30652799
1580,651,90235888.0,urbanikus
1581,26,1.0123733951268004e+18,Kundun862
1582,334,1183756416.0,JaceCear
1583,93,8.716882369214956e+17,josefmatthes1
1584,131,1.117328552792404e+18,Kronos272
1585,67,2571610457.0,Grimgorc
1586,881,100573422.0,FrauBausM
1587,689,7.706115080865833e+17,netsmurf_de
1588,242,1310557064.0,HannoKlausmeier
1589,1350,7.540512538780221e+17,facekopf
1590,107,15726433.0,FrankBeutell
1591,12,3105142264.0,Niqulei_
1592,7575,1.1065903598727782e+18,Max_Gedanken
1593,2344,9.718144633043231e+17,breida_blick
1594,255,1.1569939495606518e+18,Pedro73915976
1595,516,1.0147623985306214e+18,FraunhoferIMM
1596,178,1.2577085969866301e+18,MaJa__81
1597,627,2465906688.0,JohannesGallon
1598,5831,915348186.0,NNNonline
1599,4,1.1188506040576819e+18,Fusel1848
1600,540,1.1027057184346358e+18,MagisterBothe
1601,457,157431655.0,JulianForscht
1602,264,45826984.0,szagunn
1603,30,1.2532402839423222e+18,marko_kopel
1604,35,25265594.0,ochsner_ch
1605,23,1.4878931694758912e+18,VolkerBa
1606,4,1222669303.0,MrBieni
1607,41,1.3044979102819164e+18,RealNikitaBusch
1608,346,2734084305.0,EpicEugen
1609,675,1.0769616398098637e+18,KRedrom
1610,206,2970760469.0,Tom84White
1611,75,1.3091067687656858e+18,sehichNICHTso
1612,16,2158766066.0,Chris97130255
1613,2691,206285963.0,Cloud_Plays
1614,1,1.478097606177964e+18,FuedliCH
1615,3393,50774056.0,sebulino
1616,352,2499142615.0,trivialerweise
1617,13,1.0061976849218847e+18,amak_artus
1618,21,1968448357.0,n0name_007
1619,209,110709360.0,Nexiga_GmbH
1620,219,153897587.0,onthisplanet
1621,140,1.4337572550575145e+18,digital_in_kl
1622,863,486607573.0,com_unit_inside
1623,43,1.3551452994429993e+18,Elwood091
1624,137,1.1330620408583004e+18,WuChenFu3
1625,4,1.4388028532593254e+18,DKommentater
1626,486,9.811888844145664e+17,great_marus
1627,302,175372202.0,Deacon__Blues
1628,7750,27650920.0,DresdenNews
1629,87,1.1847729538645852e+18,ThomasHofstet15
1630,28,3020629840.0,tinchenreferee
1631,65,7.806520162342093e+17,SalamiTicTac
1632,121,1.084113900914774e+18,SebZwO
1633,544,7.249047257543516e+17,Plugn_Roll
1634,38,1.2688569173775483e+18,Britta80499723
1635,1767,538748579.0,MartinTriker
1636,5,366653607.0,Rialu_
1637,36,2479440018.0,GuberGerh
1638,6,3373492901.0,EMcBong76
1639,222,7.696266476958597e+17,mohr_mdl
1640,24,1.1489015042308096e+18,JohnReese508
1641,38,272346899.0,tmbremen
1642,61,2877260131.0,YLutolf
1643,3236,7.881589257408389e+17,Joerg_Nobis_AfD
1644,2532,3110237697.0,DugarToGo
1645,1403,1.1325457753748644e+18,alica_ut
1646,3,1.2888106860098068e+18,Endo9710
1647,406,1.346737786628563e+18,covidonomix
1648,5346,1.18373449961771e+18,ChristophBeisl1
1649,21,1.2729712919523287e+18,JurgenKu
1650,14603,52024480.0,DJanecek
1651,3106,1.0923028489463316e+18,Susanne45217800
1652,1,1.4317270407560602e+18,Sparkboy5010
1653,74,1.0217908679113073e+18,SamKaramba
1654,907,2788808932.0,hniemeye
1655,121,2756233095.0,lara___xx
1656,829,146170738.0,martineberle
1657,423,7.847315087791227e+17,DerAndyG
1658,58,1.3646574726114345e+18,Luca54737894
1659,171,1.4487244387871867e+18,chrisinkognito
1660,5,1.4671690028919726e+18,MonaLisa_0815
1661,16,2982428637.0,DocSchnitzel
1662,296,519191595.0,AlbertBozesan
1663,48,312901450.0,MaxFreak1968
1664,17,2257687788.0,Konstuktivtrol
1665,11,7.015151139546767e+17,hek_1337
1666,239,108697721.0,gartenzerg
1667,578,50674310.0,gAndy84
1668,1525,3051390068.0,iheartfrankfurt
1669,478,1.2769528218841702e+18,realmistvogel
1670,1701,3314697442.0,OEGUT
1671,57,3500494696.0,michaeljweider
1672,38250,9.055164142572585e+17,fdpbt
1673,538,55818835.0,FloRoKo
1674,62,1.4009567483878195e+18,Kevalonen
1675,61,78015380.0,Serendipity_86
1676,1585,14394654.0,menschenzeitung
1677,1412,16052644.0,tomalo_de
1678,1504,1.3330965435163197e+18,JonnyJohnsen5
1679,1151,24969564.0,Kar0ne
1680,2405,1.3750462192155607e+18,ge_stark
1681,35,1.4167381943564165e+18,PyramidHeadPyri
1682,913,221754865.0,KreativeKK
1683,40,1.0867049102368195e+18,SnafuPvt
1684,1270,26499176.0,antenne1
1685,1,1.48843682373931e+18,Johannes_Vienna
1686,2799,46631633.0,_keentech_
1687,1,95882807.0,hitzhauser
1688,413,87459065.0,eingemaischt
1689,504,125619066.0,Arval_Germany
1690,357,1.3472007333729403e+18,Type0positive1
1691,162,1.0597705067805164e+18,chrs_cubs
1692,717,2550693208.0,UliHolz
1693,59,2978252602.0,yaso291
1694,15,1.3444024405112545e+18,BGrenzganger
1695,128,2354731387.0,CRehlnder
1696,943,1.1307112791890125e+18,powermanpapa
1697,1143,7.799985927150674e+17,Fluchtursache
1698,66,2419884523.0,EricClausnitzer
1699,1,1.3397990209617224e+18,JorgRadatz
1700,44,69583684.0,hszillat
1701,1376,3862364523.0,TobiasDirking
1702,1276,87679180.0,p_haermeyer
1703,2367,567492328.0,Thomie_ch
1704,3,1.3837102725613732e+18,_ct_pw
1705,57,203947412.0,KaiAlandor
1706,815,249201349.0,950jan
1707,2489,204259229.0,isacademartori
1708,175,1.236998656089342e+18,ichderHobbit
1709,71,2997854971.0,power4berlin
1710,493,1.0220913933958267e+18,renitenterRonny
1711,390,7.217782811298857e+17,ModelX2016
1712,56,1.3497084345271788e+18,AlesPassano
1713,317,192797302.0,HolgerTDittmann
1714,1205,631114017.0,KnudJahnke
1715,838,9.032699863696671e+17,_draken18
1716,2717,8.417208042032128e+17,MaxBunse
1717,46874,52354508.0,AliCologne
1718,250,8.834549439228805e+17,MichaelFuss6
1719,29,9.282120137126625e+17,HStadlbauer
1720,89573,459092531.0,BMF_Bund
1721,1233,1.0823717031818445e+18,Wehner84
1722,1770,8.192546436708106e+17,Kingdomcometous
1723,261,1.1884456864062423e+18,moritzdegenkolb
1724,155,1.178358252985303e+18,wieleben1
1725,266,1.475812452059263e+18,Andreas20778147
1726,75,1.2892064894424064e+18,LubsClaudia
1727,1251,676173.0,skoops
1728,82,9.503653285880504e+17,das_Eulik
1729,521,1439289019.0,NBJule
1730,74,1.4241052760143094e+18,wattweissich
1731,86,1.347268970706051e+18,AthenerSchule
1732,6,1.4192313289737544e+18,ThomasHartwig17
1733,146,2366791921.0,AndreasKandiS
1734,17,329894162.0,ABBoris
1735,198,1241650136.0,DerSebi89
1736,219,1.4270168670136689e+18,Erbster99
1737,0,8.678326523967365e+17,ralle_malle
1738,21,753691705.0,pillstein
1739,36,1.435969307045884e+18,ItsMeMatze
1740,0,1.4968348714314179e+18,Seelenschnitte
1741,146,1596705104.0,flexkeller
1742,659,171497336.0,dothebart
1743,293,7.123592889839739e+17,Mc_Jones_
1744,159,3153455104.0,RapisRapuli
1745,758,2197495135.0,Fx10_
1746,613,1.219545517992108e+18,BruhnJoerg
1747,318,1.1791013293079675e+18,CoalDead
1748,13,341415883.0,larselbaer
1749,50,8.440911942631956e+17,r_kuse
1750,652,3077843734.0,Tzutzumo
1751,2650,7.692299797794734e+17,Karin25155
1752,1614,1.2685214970538476e+18,Lashersday
1753,145,1541343396.0,HansiiT
1754,9,1.4998656132961894e+18,Schdidi9
1755,57,1199456401.0,Biglarsbowski
1756,9,1.3742948412580905e+18,AzKickr
1757,735,1379220390.0,Letmathe09
1758,4032,194631287.0,Gigaplex1
1759,210,1.2407558901370225e+18,CCPlayer3D
1760,9709,7.568592734356357e+17,SchmiddieMaik
1761,139,1.0442620440552858e+18,ToWe5607
1762,242,72651074.0,Athesis
1763,65,470087860.0,syhsoft
1764,763,1485664921.0,Netzwerkfan
1765,4,1.199780284889219e+18,TailorDekate
1766,0,1.1561817472620012e+18,KlaGa0112
1767,168,1.206861254574383e+18,SebastianMitTh
1768,315,1.1350806944289055e+18,13509Berliner
1769,157,2934864172.0,seamenflo
1770,12,7.775714125172204e+17,Hirschruecken
1771,284,448248402.0,AnhalterPirat
1772,1171,1.0827224636776284e+18,sabine_raabe
1773,19,9.417908265349857e+17,Marc01756630
1774,39,1.0680179783258112e+18,cubensys
1775,39,1.350835321630548e+18,b_rene4
1776,1406,7.696282942412513e+17,Hauptgarnix
1777,33,1.2580921736412938e+18,teslaolli
1778,125,3005109622.0,lisasweirdtimes
1779,870,20979660.0,dknake
1780,16,1449385843.0,Bucephalus12
1781,15,8.868952737709302e+17,MichaelSteinm13
1782,62,2226212346.0,Rane95401015
1783,974,1.1416574408423916e+18,TeslaDominik
1784,35,1.4872197669096243e+18,MttsKaminski
1785,984,495723523.0,TramFauli
1786,1496,970345195.0,Hamburgkocht
1787,602,4871704077.0,frischfuettern
1788,77,1.2336929534844396e+18,Markus93511276
1789,25,2758323429.0,fmacfo
1790,109,1.3413655742371144e+18,hannoverpolitik
1791,209,1.3587955405243965e+18,AnichPeter
1792,134,66977269.0,frenocomio
1793,1,1.3827924137904947e+18,Boum53615452
1794,21,45584829.0,1am1337
1795,10506,16307940.0,Autozeitung
1796,194,15246547.0,wutti
1797,11,160445484.0,nur_privat
1798,6101,7.710369420415427e+17,Tim_Vollert
1799,316,1.2516476772485366e+18,Pollemann1
1800,543,1.3238631521241375e+18,durga_lal3
1801,1869,3302771110.0,BerlinGestalter
1802,572,91396981.0,AndreasSchoepf
1803,899,210081901.0,docugraf
1804,1943,19645680.0,RabattAuto
1805,0,1.2974526104720876e+18,Spencer57880841
1806,396,9.404955037495337e+17,klimapakt
1807,10,1.4808117819709276e+18,WeckWorschdWoi
1808,1286,7.08321130872832e+17,LAG21NRW
1809,152,9.551141237124833e+17,brittachrkeller
1810,136,1.1315234531804037e+18,Stohrm2
1811,342,1.1979925511161364e+18,Lene_WOB
1812,750,76384380.0,tuevsued
1813,1400,1.0438218166142116e+18,DominicRessel
1814,80,1.2521458599969137e+18,TimGrnewald2
1815,32,3374287899.0,Hartmut_Scheler
1816,639,143841379.0,GerdKebschull
1817,15,9.32661720534995e+17,hdltd100
1818,4,1.4815018450716672e+18,ErsatzAuto
1819,1,1.4473183629382984e+18,HermannPreisler
1820,36,579311712.0,Socketuning
1821,1247,1.0919935516789187e+18,SystemChange_
1822,255381,19709133.0,wiwo
1823,4934,8.979284173284106e+17,TRATON_GROUP
1824,169,9.686115324552356e+17,SackmannGerhard
1825,80377,330976924.0,krone_at
1826,181,1.3609739040435364e+18,CarstenLoo
1827,3448,742212733.0,Rudisagmal
1828,304,1.4591980482325176e+18,LovelyHater4u
1829,362,2326619197.0,pageimporter
1830,77,9.982485903876342e+17,tom83089380
1831,819,9.948620924392448e+17,Dichter_User
1832,212,1.1098617148776489e+18,a_andreas_a
1833,282,2186214261.0,Marglason
1834,401,2815532770.0,securitynews_de
1835,30,1695853472.0,itlantikde
1836,1770,1.32140245781828e+18,Moehroe
1837,31333,21030699.0,Heute_at
1838,824,4494783915.0,StromnetzBln
1839,31,1.2242706211666657e+18,rosesystemtech
1840,29,1.265995754365223e+18,A_Chr_Schmidt
1841,6,1.496389314506199e+18,HeimwerkerDe
1842,8709,1.216834215645524e+18,kat67840280
1843,87,1.0272817061586166e+18,DieroteZora3
1844,663,2491752590.0,alexaugustin94
1845,81,3302754227.0,kartoffel02
1846,59,45396943.0,merlinmagican
1847,29,1.3003832589291725e+18,tgmnsch
1848,1468,102346444.0,autogazette
1849,479,8.543292444403057e+17,hde_klimaschutz
1850,8,1.3443437673698427e+18,hogan1893
1851,5951,433766266.0,JuttaPaulusRLP
1852,56,1.2696229698919916e+18,saftsack722
1853,2592,404049270.0,BeatriceWie
1854,824,8.669887701172511e+17,Kinderradfinder
1855,316,1.2906645282298675e+18,Efeu62112443
1856,13,3706391603.0,robkde
1857,5137,2526221744.0,BurkhardStork
1858,9401,1964435838.0,Stefan_Hajek
1859,799,16025370.0,keineantwort
1860,49,1.0539258728462295e+18,eyesti_tv
1861,3530,14163891.0,nahlinse
1862,4,1.4787310079395635e+18,Gropius49
1863,58177,48406195.0,CKemfert
1864,988,2909961274.0,MusirikeUSRUSCO
1865,19,1.4098987632007045e+18,HerbertTschink1
1866,411,2293984277.0,poilettentapier
1867,926,9.637962959484273e+17,Panadu4Gei
1868,362,1.254681390010024e+18,at_industry
1869,21,559455373.0,TweetsOfNiklas
1870,82,2811644328.0,florian1967
1871,19,1.3308407123305554e+18,axelino_sdl
1872,10,1.4016588165136507e+18,Huflattichtee
1873,1619,1229434903.0,fh_kiel
1874,33,1.2065150643348849e+18,greenmobility24
1875,175,1.0858024192069796e+18,LkrSchwandorf
1876,35,1.4123897240907325e+18,cito_ai
1877,474,8.416282822400614e+17,PowerToDrive
1878,12,1.0938216546885632e+18,de_neue
1879,725,1711185133.0,PrNews24_com
1880,254,1.1003956834655683e+18,SWPde_bot
1881,1364,1.3919962247111066e+18,PennyLa44338382
1882,669,430992325.0,smoking_hobbit
1883,17,1.4685600235133706e+18,OffenbacherNews
1884,321,281477240.0,VDEVERLAG_ba
1885,1171,1.010119326379266e+18,DerMellitz
1886,30763,40022234.0,EON_de
1887,6716,20524018.0,sanktgallen
1888,591,2288584634.0,HeiglAndrea
1889,4993,61730878.0,VDE_Group
1890,31,1.4457360714473923e+18,LandshutAktuell
1891,97,10782672.0,hiopien
1892,1886,24957087.0,fms_munich
1893,2,1.066672435322327e+18,trommi1965
1894,11,47278210.0,feldhm
1895,590,9.518787848731238e+17,schnuckiputz66
1896,1,1.353380010174853e+18,Studendekopp
1897,340,15432974.0,Demon10
1898,583,1.146340312094335e+18,dregelies
1899,5353,1.172686697030738e+18,joanadiskurs
1900,573,1.0554562643130368e+18,OGestalten
1901,31531,22401662.0,saechsischeDE
1902,13,9.533874993757921e+17,moormarv1
1903,54139,2885573171.0,RND_de
1904,1036,1100591107.0,smatrics_com
1905,8896,210843135.0,idw_online_de
1906,681,1907262816.0,HaWLandshut
1907,6,2298190531.0,dennisbersch
1908,559,957083664.0,imker70
1909,4336,68984947.0,technikblog_ch
1910,228,1.2545412611989832e+18,DigitalDataSum1
1911,1453,71838653.0,dbrgn
1912,40,8.815247917564191e+17,artbild
1913,1013,1.3556069634517975e+18,Regenbo85589861
1914,65,706777520.0,autoestrada1
1915,4,264843386.0,MtodaK420
1916,607,8.756832826917888e+17,ThEGA_news
1917,2552,2647373288.0,EworldEssen
1918,1306,9.89081928749015e+17,Labonitamascota
1919,1727,7.78228806846935e+17,LEAG_de
1920,413,3241472697.0,Helion_ch
1921,1604,41145094.0,DGAP_News
1922,300,1.0855026317060055e+18,UweFranzen
1923,628,7.832282620298813e+17,Micha_Gruber
1924,113,3070596850.0,ineskoubi
1925,44,1.1709073814563963e+18,KumkeNorbert
1926,860,8.823517505434419e+17,immereinfachso
1927,5876,16015071.0,Wohli
1928,4732,1.2087738500093501e+18,Chlodwig14
1929,6,1.3275969137477796e+18,FrankHe75516497
1930,901,1310706096.0,LarsMeyer74
1931,45,8.834181301895619e+17,Maschsee2014
1932,54,348666726.0,toterTrompeter
1933,111,8.450099922352579e+17,FTausendteufel
1934,10683,1151281.0,DonDahlmann
1935,2165,1909342140.0,ePionier
1936,91,104782146.0,major_lotus
1937,278,9.269299733022351e+17,inselpastor
1938,4732,3597697463.0,Markus_Wojahn
1939,326,14587482.0,Zwischenfall
1940,1514,468300981.0,GoStFl
1941,753,344614144.0,DerKerneuropaer
1942,64,1.4367212998633595e+18,JochenGreiving
1943,387,160265182.0,NichtVegetarier
1944,1552,1.4841024924556861e+18,PantaRhei17
1945,950,1.337439756016382e+18,ZeroCovidTH
1946,48,9.868985866287063e+17,airfoxtwo
1947,31,1.4877108305400422e+18,bahn_ecki
1948,182,3313822126.0,TechTobi
1949,80,505828154.0,ConniFle
1950,1288,4762220656.0,SteveundJulian
1951,56,3320601833.0,GaloNils
1952,137,813756361.0,Qwen_O
1953,357,1.4624872393389957e+18,andieckeparkt
1954,786,2775909654.0,rockybeethoven
1955,56,1.0831248603882906e+18,Tomsta64
1956,153,3407281.0,phuntastic4
1957,4,1.3509192022117704e+18,robin_k96
1958,38,2454150964.0,Moderna_Booster
1959,109,135577783.0,12KeineAhnung
1960,308,9.130708280440832e+17,StaudteTimo
1961,118,1.0403015636575068e+18,Tschabba2
1962,1131,68657701.0,GSB_Gutachter
1963,0,1.4935773706321388e+18,EV4all3
1964,270,69863089.0,dima0104
1965,1214,4030760653.0,LenzGrimmer
1966,142,1.152536031675265e+18,kolbenkopp
1967,654,235087363.0,enercity_presse
1968,348,2402301432.0,Michael1Berlin
1969,253,1.4936121117460152e+18,DanielV02633889
1970,215,1.0804558137838674e+18,BrainForceOne1
1971,162,2425395605.0,Schupunkt
1972,41455,7.187473517923983e+17,alex_avoigt
1973,733,46633026.0,greenhouse_info
1974,79,1.2511699313302815e+18,KawiKla
1975,58781,54523173.0,klimareport
1976,174,1.4671145387598684e+18,Thomas_aus_XYZ
1977,885,314834393.0,schneider_chris
1978,198,1.34784987516629e+18,hurvinek10
1979,102,8.209930934450217e+17,wahrstoetter
1980,476,117110997.0,oppzrh
1981,43,2184716518.0,iberia99
1982,911,284969634.0,k4ii_
1983,93,1.2827713181700588e+18,RyoBerlin
1984,25,1.3609013901141606e+18,isdinus
1985,37,8.832075330365317e+17,_SeaLoo_
1986,3758,3012003413.0,bv_elektromobil
1987,8,1.3431981677273047e+18,RaMa80098563
1988,3750,67360804.0,SebasFC
1989,1669,9.195983627264532e+17,Hase_Zwo
1990,72,1.4378349739947008e+18,quincy_nicolas
1991,11,496835795.0,StefanRosendorf
1992,121,48988199.0,MBandMedia
1993,2861,80123679.0,tre_bol
1994,0,1.3312254998976225e+18,LeoSagne
1995,140,270908163.0,Hazamelistan
1996,22,1.2469239927552492e+18,ThomasMz6
1997,1223,608940353.0,Ms_Heartstrings
1998,1579,2740522475.0,ArnoGottschalk
1999,8,1.425183018520621e+18,zkitpo
2000,130,8.533418572706816e+17,S4rD3ll3
2001,722,215065705.0,ronaldvonbremen
2002,73,51711505.0,Der_Dexer
2003,1338,3067655560.0,bcs_eV
2004,341,1.2308353093504655e+18,VolkerStahmann
2005,0,9.174650550710313e+17,WaworkaDewa
2006,3273,1248672308.0,Andreas_Wegener
2007,29,297283288.0,chrischle
2008,22,9.240001648256614e+17,sky_11_07
2009,642,82706723.0,k_lenkeit
2010,9,1.3287385541351383e+18,gineer_n
2011,24935,2440992621.0,fuecks
2012,62,2951658478.0,tzunami68
2013,3,7.669119987602514e+17,EmuShmit
2014,849,2385613400.0,xpeten
2015,2471,17451621.0,Pillendreher
2016,155,1.318973178161582e+18,Niklas_1E
2017,373,464672161.0,derGerfried
2018,28,1610557171.0,Minetimeth
2019,93,68183692.0,xelfmade
2020,234,1.0271145688652063e+18,FUTURXGmbH
2021,24,1.103619047009239e+18,NYF62365403
2022,46616,53075530.0,butenunbinnen
