,video_id,title,published_at,channel_id,view_count,like_count,comment_count,job,id,valid
27,-ld6WDmXrmM,NIU GTS Sport Elektroroller laden - drei Möglichkeiten!,2020-10-04T17:25:39Z,UCXzAdSkGFtjrbuucfC-t7gA,8435.0,216.0,101,0,0,valid
28,cLwR44QvJoA,"Drei Jahre Renault Zoe - die wahren Betriebskosten, Tipps bei Verkauf mit Batteriemiete",2020-10-04T13:45:02Z,UCd5Jpd5473VPhNjdWMUP6tw,59399.0,1489.0,539,0,0,valid
29,H-eX78vcUw4,Nio ES6 oder Aiways U5 das Duell der großen elektrischen China SUVs,2020-10-04T07:00:03Z,UCaTyFx9Llt5nQRAFjZyowow,25190.0,436.0,69,0,0,valid
30,6Omd6xmeKN4,ID.3 DEUTSCHLANDTOUR | Der ID.3 auf der Donauwelle,2020-10-04T18:31:30Z,UC72YbI7KlCwJhkDeZpYH0Gw,774.0,33.0,3,0,0,comment threshold
31,5k6FGvQoqW4,"#ENF126 Mustang Mach E günstiger, Tesla mit Rekord Quartal, Nikola gegen Content Creator, uvm.",2020-10-04T09:42:20Z,UCAhqXf93x97k2VB1OH_8Spw,1120.0,149.0,15,0,0,comment threshold
32,iioFxysAZJM,"FIIDO D11 ⚡ #SchinaSchrott oder bestes E-BIKE? ⚡ Unboxing, Test, Pedelec, ebike, #FIIDO D11 (DEU)",2020-10-04T17:20:09Z,UC3yeO-6AM65HYwLMN0ST7ZQ,23733.0,332.0,61,0,0,Topic
33,XODQFtUuGSg,Das beste ELEKTROAUTO für FAHRSCHULEN - VW ID 3 | Fahrschule Lindemann,2020-10-04T10:00:12Z,UClM36A2WZiym1ROqbWdI9Dg,1686.0,48.0,3,0,0,comment threshold
34,3hq6W37HrvI,"HONDA E ADVANCE (2020) | Sieht so Zukunft aus? 😱 | Cockpit, Innenraum & Kofferraum | Dominik Fisch",2020-10-04T17:00:11Z,UCOlgITVVhJf_E8oMtMWW0Ow,928.0,35.0,7,0,0,comment threshold
35,O1U2X3coHm4,"Depot Performance September 2020 -0,7% trotzdem besser als der Markt",2020-10-04T19:38:20Z,UCwqhg3BorqsqMJf4XAnKMMA,590.0,26.0,56,0,0,Topic
36,mJEu9uV_pDc,#Roadtrip - 4 Wochen Sommerurlaub mit dem Tesla Model 3 - TEIL2 von Vikøyri nach Haukeli,2020-10-04T07:00:11Z,UCu8t639-H5sPczPp4O_1RPA,369.0,13.0,6,0,0,comment threshold
37,omIikgHQVqo,VW und die Profitabilität von Elektroautos Tagesthema Elektromobilität Nr.158,2020-10-05T15:00:11Z,UCHuXYLIv70fPKK9c60TwLQw,297.0,27.0,5,0,0,comment threshold
38,bgS68i1zIp8,Ankündigung Bad Saarow electric - Die Elektroauto Veranstaltung des Jahres 2020,2020-10-05T21:11:44Z,UCaCaZ-vKtnMG2_FKmEePChQ,1545.0,100.0,13,0,0,comment threshold
39,g11J0V_LIuk,Der E-Wolf #739 - Söder für Ende des Verbrennungsmotors,2020-10-05T04:30:07Z,UCUh8zvuZWNoIur4Cv-3fUzw,402.0,35.0,24,0,0,comment threshold
40,ImRjJ8rXgiI,Mikroplastik: Warum Reifenabrieb der Umwelt schadet  | Gut zu wissen | BR,2020-10-05T12:02:51Z,UCZuFrqyZWfw_Zf0OnXWUXyQ,9702.0,222.0,118,0,0,Topic
41,GA82hQlIxIM,E-Mobilität bei Auto Elitzsch - Vorstellung VW ID.3,2020-10-05T10:31:59Z,UCsKOYHc7BhQbEk5wg14nhyg,84.0,1.0,1,0,0,comment threshold
42,47xnsGXUFPg,Dr. E: Status Quo-Verzerrung bei Elektroautos | ADAC SE,2020-10-05T11:08:55Z,UCJTQxEGVqCFsBuHUyxgaVqQ,848.0,16.0,7,0,0,comment threshold
43,au5eeY6ce3Y,Mercedes E Scooter Tagesthema Elektromobilität Nr.159,2020-10-06T15:00:01Z,UCHuXYLIv70fPKK9c60TwLQw,157.0,13.0,3,0,0,comment threshold
44,H9u8YwMbeuQ,Vergleich: Wallboxen mit Lastmanagement | ADAC,2020-10-06T12:35:14Z,UCJTQxEGVqCFsBuHUyxgaVqQ,9227.0,67.0,3,0,0,comment threshold
45,tcjKnzwZfWY,22 fiese Bugs im VW ID.3,2020-10-06T16:46:06Z,UCgmB8S3f8-9dR8alVUZuZxQ,183414.0,4635.0,1668,0,0,valid
46,6FQF7uxCXv4,Henriettes Geschichte: Die E-Simson aus dem Wartburgkreis | Einfach genial | MDR,2020-10-06T19:30:04Z,UCWD73pplKKupr14ghf-8-QA,68033.0,1231.0,1001,0,0,valid
47,ZsKpb5XYCXU,Folge 1 des Podcasts von ElektroMobilität NRW,2020-10-07T11:19:42Z,UCHuljgAv3cA3GPKevRpE0Nw,132.0,4.0,1,0,0,comment threshold
48,d_9dxdB4tS4,Steffi Neu & Elektromobilität,2020-10-07T08:30:03Z,UCHuljgAv3cA3GPKevRpE0Nw,354.0,3.0,1,0,0,comment threshold
49,ZzLxmE4EbsQ,Ein Elektroflugzeug mit dem Namen Fledermaus bricht 7 Rekorde Tagesthema Elektromobilität Nr.160,2020-10-07T15:00:08Z,UCHuXYLIv70fPKK9c60TwLQw,154.0,20.0,2,0,0,comment threshold
50,1kScUoGJdzg,Hyundai Kona Elektro 39 - meine ersten Eindrücke!,2020-10-07T05:36:53Z,UCXzAdSkGFtjrbuucfC-t7gA,11340.0,370.0,121,0,0,valid
51,AGLi3kln4yQ,"Tesla Model 3 fährt 61,1km mit 9,9kWh/100km von Massa Marittima n. San Vincenzo zurück 💪",2020-10-07T13:50:02Z,UCf6kkAGiOV_azeGaZ_gKVLQ,176.0,10.0,5,0,0,comment threshold
52,KHlt0SFQmx4,Tesla Model 3 Langzeittest | Tesla Talk Part 2 mit @Felixba & @Doktor Whatson,2020-10-07T10:56:33Z,UCWDzQTt1RWZD1AtkV76CIBA,30118.0,1161.0,202,0,0,valid
53,_2QT3b7UkgY,Tesla: Reif für die Pole Position in der Autobranche?,2020-10-07T10:25:27Z,UC62IIFhchBWQxLPSyUatD-A,2495.0,45.0,4,0,0,comment threshold
54,Y7fcvNPKNG4,Plug-in-Hybrid Fahrer: UMWELTSÄUE mit UMWELTBONUS!,2020-10-07T16:00:09Z,UCiZnK4X73okItJqaCs2YDOQ,77550.0,3120.0,990,0,0,valid
55,ofCSYzR92VU,Mythen der E-Mobilität - Mythos 2: E-Roller Ladezeiten - Wir klären auf!,2020-10-07T08:54:11Z,UCTWsE9jvwJ0mQfO4pLCXFsQ,308.0,9.0,2,0,0,comment threshold
56,dt4Qahcku00,Einbruch im neuen Büro (ElektroHub) nach nur 10 Tagen..,2020-10-07T16:00:18Z,UC7gqKyCHYENWESm3mGcJO5A,18719.0,786.0,73,0,0,Topic
57,9ZuRamCqj1I,Die 9 größten Irrtümer zum Brennstoffzellen-Auto - Bloch erklärt #113 | auto motor und sport,2020-10-07T14:00:02Z,UCLINPbYQ9sy6qc-TqtBeVnw,544384.0,11542.0,2236,0,0,Topic
58,soJl8xM88ck,Kabelloses Laden schon bald beim Auto?,2020-10-08T07:00:13Z,UCVrVBoMZr6paFB4iIl5rSiQ,2836.0,70.0,7,0,0,comment threshold
59,MU7GMBHMcfA,Start der Produktion des neuen BMW iX3 Tagesthema Elektromobilität Nr.161,2020-10-08T15:00:07Z,UCHuXYLIv70fPKK9c60TwLQw,148.0,20.0,4,0,0,comment threshold
60,yIQX0a7reMk,Nationale Leitstelle & Förderung privater Ladestationen | Was dahinter steckt & uns erwartet,2020-10-08T18:31:33Z,UCaCaZ-vKtnMG2_FKmEePChQ,4414.0,234.0,109,0,0,valid
61,xLTZENrM_ns,"Breaking Elektro-News: Polizei fährt ID.3, Elektroauto-Boom, Wallbox-Förderung, Zweifel an E-Autos",2020-10-08T05:00:05Z,UCsNdsFTTBj5jcRJSWeJ8-Xg,6514.0,532.0,142,0,0,valid
62,9TUWEQd0eVs,"VW ID.3 Test Deutsch - Ersteindruck, 2 Minuten Fakten und ausführliches Fazit",2020-10-08T15:55:40Z,UCB0N6D1DsiphvnR-23Ee02Q,907.0,64.0,26,0,0,comment threshold
63,bq5N6-yrmV8,Tesla Model 3 SR+ vs. VW ID.3 | Vergleich Autobahnfahrt 130 km/h INKLUSIVE Ladeverluste!,2020-10-08T18:15:11Z,UCoda_2_svgWv4iUhqS1K3yA,20561.0,621.0,201,0,0,valid
64,c6-xTYToNMU,MENNEKES AMTRON® Solarladen im Energy Manager Modus,2020-10-08T06:41:02Z,UCquudVXUPxDHL-8ZqKVsGXQ,7645.0,23.0,3,0,0,comment threshold
65,43LY_5F8F-I,BMW 5 SERIES 520d MHT M Sport 4dr Step Auto,2020-10-08T16:23:14Z,UC7xUEh1j68Ev5Ij-43nx2KQ,2195.0,14.0,1,0,0,comment threshold
66,k_ZyvA1Uwno,Fast 90% aller Neuwagen in Norwegen haben eine Batterie Tagesthema Elektromobilität Nr.162,2020-10-09T15:00:09Z,UCHuXYLIv70fPKK9c60TwLQw,159.0,18.0,1,0,0,comment threshold
67,7-kutEWDUTY,Elektroauto-Innovator Hans Kurtzweg von der IGEMBB - Von 0 auf Tesla Gigafactory4 in 9 Jahren,2020-10-09T15:00:02Z,UCqQGYPEU7DiNA6bUUmehb8g,6299.0,429.0,66,0,0,valid
68,RTNxXahjdg8,40 TAGE ELEKTRO-AUTO fahren | Selbstexperiment | Hyundai Kona im Test,2020-10-09T13:00:07Z,UCHNSkviaX9oK_l217jfUGiQ,279059.0,18664.0,1977,0,0,valid
69,ZOk_CPlBOp8,"#NEWS: Tesla Model 3 Facelift, Neuer Bafa Rekord, 900€ Förderung Wallboxen, Größter Ladepark Europas",2020-10-09T15:00:19Z,UCiZnK4X73okItJqaCs2YDOQ,46956.0,2534.0,345,0,0,valid
70,0e_L783DqPg,Achtung‼️ E-Autos und Hybrid: Brand-Gefahr im Klimakompressor! 😱 VW: Ein-Mann-Motor statt Benziner 🤣,2020-10-09T09:18:08Z,UCcnmNzv0yEEYPM6Oa86unhQ,269293.0,12736.0,1127,0,0,valid
71,TpcgcPpE27g,Handyladeport an Hightech Sitzbank  noch nie gesehen 😳,2020-10-09T14:16:15Z,UCf6kkAGiOV_azeGaZ_gKVLQ,85.0,6.0,4,0,0,comment threshold
72,z6G4aMhap3g,"nextnews: E-Auto Rekord, Mega Ladepark, Neue Förderung, Mehr ID.3 Bugs, Polestar & Kona Rückruf",2020-10-09T16:00:14Z,UCgmB8S3f8-9dR8alVUZuZxQ,58706.0,3124.0,452,0,0,valid
73,RF6OLnVit9k,EINFACH LADEN - Konzept für den idealen Verlauf eines Ladevorgangs,2020-10-09T09:30:01Z,UCaCaZ-vKtnMG2_FKmEePChQ,3414.0,237.0,77,0,0,valid
74,c4ea0DeLcSc,V3 Supercharger | 0% - 80% | 251kW Peak | Tesla Model 3 | EFIEBER,2020-10-09T16:00:28Z,UC7yTmxTaRki-3qVGF14Tchw,868.0,59.0,20,0,0,comment threshold
75,P8u9dD49U0I,Wasserstoff als Antrieb für Auto und Flugzeug | Brennstoffzelle & Stromwandler,2020-10-09T14:33:44Z,UCLWYArko0Ojc5tJn0LxCXSg,2750.0,32.0,6,0,0,comment threshold
76,4HvYUhe7gBc,Live B.E.N-Ladesäulenreport: Wie viele Elektroautos laden an einem Tag am Rhönpark?,2020-10-09T17:16:31Z,UCsNdsFTTBj5jcRJSWeJ8-Xg,4511.0,215.0,20,0,0,comment threshold
77,_KFRq6GxNLE,"Segway-Ninebot E22D im Test 🛴💨 (inkl. Vergleich E25D, E45D) | #sxgreat",2020-10-09T17:15:01Z,UCKmV07kbD8asZqHBVu_OJFg,34771.0,414.0,98,0,0,Topic
78,eU_OaOdJEy8,Sicherheit beim Autoreifen | der Ratgeber zum Reifen,2020-10-09T16:31:38Z,UCBTJnSirNI8kwOn5ROB_BGA,1861.0,48.0,14,0,0,comment threshold
79,FYCir28MEOw,900€ bei der Installation einer Wallbox vom Bund Tagesthema Elektromobilität Nr.163,2020-10-10T15:00:03Z,UCHuXYLIv70fPKK9c60TwLQw,466.0,23.0,5,0,0,comment threshold
80,aryXwk6_PDw,Mercedes EQC 400 Alltagstest 2020 - besser als gedacht?,2020-10-10T07:00:00Z,UCaTyFx9Llt5nQRAFjZyowow,28060.0,285.0,49,0,0,comment threshold
81,DCtO-1GJc2M,Die ersten drei Wochen mit unserem E-Auto,2020-10-10T07:17:11Z,UCb0BvamKxxSvs1CtZThRuiA,13165.0,286.0,55,0,0,valid
82,v6KRYDtmoU4,"VW ID.4, Skoda Enyaq, Tesla Model Y Was soll ich bestellen? Worauf ich als erfahrener E-Auto-Fahrer",2020-10-10T11:00:12Z,UCSwRhu8CeHVXZlG1ExdjuTQ,28009.0,579.0,191,0,0,valid
83,kVy8HoQgrYg,900 Euro Zuschuss für Eure Wallbox - KfW Förderprogramm - Eure Fragen LIVE beantwortet von 163 Grad,2020-10-10T18:16:06Z,UCbe4BpM5-Ta7MIlbKOofTDA,18038.0,1052.0,162,0,0,valid
84,VaIM3K-XjEc,"Emden.TV - 10. Oktober: Gulfhöfe, Landwirtschaft und Windkraft in der Krummhörn",2020-10-10T07:00:24Z,UCfkO4EGK1sRPsV3s5lIHK6Q,9342.0,140.0,20,0,0,comment threshold
85,N6PrWT7aWEY,Elektroauto - Warum keine Kombis??,2020-10-11T05:49:48Z,UCKC9gZw2CxA8y9sgBA58Wnw,5040.0,116.0,56,0,0,valid
86,7wUL2GR4EHE,Quo Vadis E-Mobilität - Nur für Nerds oder schon für Jedermann?,2020-10-11T18:11:42Z,UCaCaZ-vKtnMG2_FKmEePChQ,3035.0,242.0,47,0,0,comment threshold
87,gLl6OoKIgnI,Tesla Neuigkeiten 11 Oktober 2020 Tagesthema Elektromobilität Nr.164,2020-10-11T15:00:07Z,UCHuXYLIv70fPKK9c60TwLQw,363.0,46.0,1,0,0,comment threshold
88,RzV6QDkui7E,VW ID.3 & e-Golf 2020 - Wärmepumpe und Direktheizung,2020-10-11T20:19:01Z,UC7uzeZzsjUvhpjX1cN4L5ig,6408.0,60.0,34,0,0,comment threshold
89,Bcbn8ZDkBic,Carpool Interview mit Hardy Krüger Jr.: Sein erstes Mal im Tesla Model S,2020-10-11T14:03:15Z,UC6hv0QC9E5-bcUxc3rBGOOQ,4803.0,99.0,8,0,0,comment threshold
90,jiR2m-DiT3w,VW ID.3 - Das Licht,2020-10-11T19:16:43Z,UC7uzeZzsjUvhpjX1cN4L5ig,2718.0,50.0,22,0,0,comment threshold
91,jqK9Gx5It2Q,E-Talk mit Stefan #4 - Der neue VW ID.3,2020-10-11T12:35:43Z,UC7uzeZzsjUvhpjX1cN4L5ig,1856.0,64.0,9,0,0,comment threshold
92,VaWLRqssXas,Vollelektrische Müllwagen - leise und sauber! | dieserdad,2020-10-11T07:00:09Z,UCEOwVSbkn8pY_jVwhU4pNkg,5612.0,523.0,99,0,0,valid
93,jb-3yr1giDc,VW ID3 1st First Max | 2020 | Review Test Info Fahrbericht | 4K | Volkswagen | Elektrofahrzeug,2020-10-11T19:08:34Z,UCh6iZOr6FUDv4hqREJ92xTw,4772.0,103.0,18,0,0,comment threshold
94,mbJZx2Y0ff4,"Bereitet BMW neuer elektrischer Zweiräder vor, wie e Evolution? Tagesthema Elektromobilität Nr.165",2020-10-12T15:00:13Z,UCHuXYLIv70fPKK9c60TwLQw,141.0,22.0,1,0,0,comment threshold
95,OYCt3LI_bIw,Wie lange hält ein Elektroauto | 450.000 km Tesla Model S Check,2020-10-12T14:30:04Z,UCDDj2GWklzZ09X7R9OtsX3Q,51484.0,1293.0,323,0,0,valid
96,ML3OfVP3dx8,Tesla Model 3 Facelift 2021 Long Range  Preis Förderung Verbrauch - Reichweite Review,2020-10-12T13:43:43Z,UCH0_5UeOyvhmvbxTJg9Jdww,4157.0,61.0,13,0,0,comment threshold
97,zzEQqjubH-s,Faszination e - Mobilität erleben - wir waren auf der Bad Saarow Electric zu Gast ...,2020-10-12T06:30:01Z,UCuPH6ouleIo8IhmZy65m4pA,1242.0,83.0,11,0,0,comment threshold
98,6ywfUATATJU,Tesla Model 3 am SuC von Melide in der Schweiz,2020-10-12T17:36:06Z,UCf6kkAGiOV_azeGaZ_gKVLQ,256.0,9.0,7,0,0,comment threshold
99,sbOd_A2UbdQ,Unser Angebot wurde ausgeschlagen | Verhandlungsbericht TV-N,2020-10-12T11:00:25Z,UCGDu1aRQAgOAnYNW0K1idbg,2620.0,52.0,4,0,0,comment threshold
100,0oJQFi7ABmU,Österreich-Temporegeln für E-Autos ungerecht? ADAC Musterprozess | ADAC | Recht? Logisch!,2020-10-13T15:00:01Z,UCJTQxEGVqCFsBuHUyxgaVqQ,3903.0,92.0,29,0,0,comment threshold
101,Sxq0wpIkq38,Roland Schüren spricht über den Schnellladepark Seed & Greet,2020-10-13T12:29:28Z,UC_vO01sSD25a73DhoaxtZTw,6791.0,308.0,21,0,0,comment threshold
102,xAzetsRsh1k,Plug-In-Hybrid-Mythos 2: Ein Hybrid verbraucht mit leerer Batterie mehr als ein konventionelles Auto,2020-10-13T12:17:24Z,UCVxun8KIhpt4ebkA5QAHljA,14174.0,135.0,12,0,0,comment threshold
103,4aAte6Z_JzA,Der neue VW ID.3 1st Plus im Test,2020-10-13T14:04:33Z,UC7uzeZzsjUvhpjX1cN4L5ig,3909.0,89.0,18,0,0,comment threshold
104,kgSjvpBnRrA,"Energica EVA Ribelle - Elektro Motorrad mit 215 Nm im Test - Ladedauer, Reichweite, Beschleunigung",2020-10-13T18:00:09Z,UCAbWl7Gv6YD0_QKp-LUlF1g,93932.0,1473.0,569,0,0,valid
105,kAiXAtJmh8U,"Respekt geht anders - Lesung, Gabriele Krone-Schmalz",2020-10-13T18:39:24Z,UC9bIzo1UsNGjAIiwtAcGLYg,15719.0,537.0,373,0,0,Topic
106,Qzymjgfi2WY,Wirtschaftsbeirat Bayern - Virtuelle Generalversammlung,2020-10-13T05:05:12Z,UC1bL_jwVb4HGaae16_yNtbw,1794.0,16.0,1,0,0,comment threshold
107,6ZKoGyR7iNQ,NIO Aktie: Tesla Konkurrent mit 715% im Höhenflug (DAS musst du beachten),2020-10-13T16:00:04Z,UCY1ntSfj-BKiXD6A5j6S4Nw,7018.0,160.0,35,0,0,comment threshold
108,oKoKfvyGPYw,Konjunkturhochlauf mit Elektromobilität - Stresstest für die Stromverteilnetze?,2020-10-14T09:25:04Z,UCvUn_GJ9ZqsFMvLWVuqOzbg,436.0,10.0,2,0,0,comment threshold
109,JjSA4beLhmI,Das neue Superauto von Audi der E-Tron GT Tagesthema Elektromobilität Nr.167,2020-10-14T15:00:04Z,UCHuXYLIv70fPKK9c60TwLQw,192.0,21.0,4,0,0,comment threshold
110,6vY__jSsrfY,GEHT DAS: Elektro-Van auf Langstrecke? Mercedes EQV Test & Review,2020-10-14T16:00:02Z,UCgmB8S3f8-9dR8alVUZuZxQ,127210.0,3779.0,785,0,0,valid
111,X_UUPg3QN7Y,Mack: „Der Klimaschutz braucht beides - E-Mobilität und E-Fuels“,2020-10-14T17:05:55Z,UC3XaPUto87ydZF0JICibILQ,268.0,10.0,5,0,0,comment threshold
112,ALkvjvyq0IY,Probleme mit dem VW ID.3 beim gesteuerten Laden,2020-10-14T15:18:47Z,UCf3enJ3vAEW57CMRV3sScBQ,9705.0,411.0,72,0,0,valid
113,EPyLfNBrZl0,Porsche Taycan 4S - ein Tag mit @Felixba | E-Auto Test – präsentiert von Yello,2020-10-14T10:02:23Z,UCWDzQTt1RWZD1AtkV76CIBA,45234.0,1284.0,154,0,0,valid
114,LYrM9S1CFx4,"Wallbox Übersicht Teil 2 -  Ladepunkte für zu Hause! Mennekes, Heidelberg, Legrand",2020-10-14T18:30:31Z,UC4Ua-1iyVQ35opukWiEX_1Q,3191.0,47.0,2,0,0,comment threshold
115,U_hlOQ9RGB0,Starke Stimmen mit Katja Tschakert von SONO Motors,2020-10-14T16:27:30Z,UC3VIJuG4taRjm_wMm01D0zg,1655.0,61.0,17,0,0,comment threshold
116,FNfcO8OaWjs,2020 Nissan Leaf e+ 62kWh TEKNA - Was verbraucht er im Alltag?! | Test - Verbrauchstest - Review,2020-10-14T07:56:16Z,UCETmLeBpDeXIFyNbRV_Kblg,2789.0,38.0,9,0,0,comment threshold
117,8PbJY_dSONE,Ich will ein Elektroauto/2 Probefahrt Tesla Model3 sr+ Fazit,2020-10-14T13:47:56Z,UCVUBc0WF5X-w3T8s6Wyx-jw,15143.0,434.0,126,0,0,valid
118,KoTUMyCwv88,Volvo XC40 Recharge Tagesthema Elektromobilität Nr.168,2020-10-15T15:00:04Z,UCHuXYLIv70fPKK9c60TwLQw,185.0,19.0,1,0,0,comment threshold
119,N2P32c_XPvs,Eindrücke & Besucher - Bad Saarow electric - Elektroautomesse,2020-10-15T11:20:58Z,UCaCaZ-vKtnMG2_FKmEePChQ,2005.0,182.0,21,0,0,comment threshold
120,RS88hoUFMe8,"Breaking Elektro-News: Kona Elektro Rückruf, BMW Lade-Tarife, Lidl baut Ladesäulen aus, V2G-Wallbox",2020-10-15T05:00:09Z,UCsNdsFTTBj5jcRJSWeJ8-Xg,9677.0,619.0,113,0,0,valid
121,q9wflVpM0-I,Laden am neuen Tesla V3 Supercharger (bis 250KW!) | TeslaOwner,2020-10-15T06:34:55Z,UCHAt5RpacAtQbc2qi55FZXA,1340.0,70.0,7,0,0,comment threshold
122,ME_OnozkT1c,"VESE Webinar PV Praxis Tagung 10.10.2020, Referat Dominik Müller Bidirektionales Laden von E-Autos",2020-10-15T07:54:13Z,UCsv9-HbtdQepd2Ky_z10d9Q,1357.0,24.0,2,0,0,comment threshold
