,video_id,title,published_at,channel_id,view_count,like_count,comment_count,job,id,valid
28,3ImDNB8tLeA,CO2-Label in der Universitätskantine in Göteborg (Video 1 von Energie-Reporterin Charlotte Wagner),2020-12-04T20:07:59Z,UCMSRI9ztnQm_KBy7XVfEjgw,563,21.0,4,0,0,comment threshold
29,5s2wjV7kDd4,Keine Ladestation: Warum der Traum vom Elektroauto zerplatzt | Kontrovers | BR24,2020-12-05T18:59:50Z,UCcweJsCV2TUP_kzMX25U-oQ,50030,396.0,433,0,0,valid
30,epGsgdh-8qg,Übernimmt Tesla einen anderen Autohersteller Tesla News Tagesthema Elektromobilität Nr.219,2020-12-05T16:00:10Z,UCHuXYLIv70fPKK9c60TwLQw,247,30.0,10,0,0,comment threshold
31,1WvF52ns79w,Tesla Model 3 Akku auslesen Degradation check Hardware und App für 50 Euro,2020-12-05T19:58:12Z,UCXQevkK8k59x0bEWjoHy9cw,1787,47.0,15,0,0,comment threshold
32,mZywTz5WRoU,E-Autos: Zuschuss für Ladestation daheim | Rundschau | BR24,2020-12-05T16:54:36Z,UCcweJsCV2TUP_kzMX25U-oQ,2032,42.0,21,0,0,comment threshold
33,a2wlXvWGM7Q,Mini Cooper SE 2021 Alltagstest - der rein elektrische Brite mit BMW i3 Technik!,2020-12-05T08:00:01Z,UCaTyFx9Llt5nQRAFjZyowow,5738,116.0,21,0,0,comment threshold
34,34FPFqWrFMs,"Tesla offen für Fusion, Opel Mokka-e ausverkauft, Get Charge eingestellt, Tesla Fahrzeugdaten",2020-12-05T05:00:01Z,UCBc0Mghy-6jhMXs3T7DluMg,12205,739.0,85,0,0,valid
35,55mw4ihoSeI,E Auto Verkaufszahlen in Europa steigen weiter stark Tagesthema Elektromobilität Nr.220,2020-12-06T16:00:01Z,UCHuXYLIv70fPKK9c60TwLQw,260,31.0,1,0,0,comment threshold
36,-n2wZrDU_dE,Elektroautos: Reichweitenangst oder Reichweitenproblem? | energieinfoASPEKTE,2020-12-06T15:01:58Z,UCT5nXIRHzhRxwCY-_LH1SQA,3008,99.0,68,0,0,valid
37,HDVCDwGAwT8,Weiße Tesla Sitze vs Kaffee Und Ketchup,2020-12-06T14:30:06Z,UC3rz4cx41jWj7shRBTetzkw,37460,2060.0,365,0,0,valid
38,aVA3IEAz8zs,Vergleich Mercedes EQV 300 Lang vs. V - Klasse Lang 190 PS - wer gewinnt?,2020-12-06T00:34:28Z,UCH0_5UeOyvhmvbxTJg9Jdww,4261,42.0,37,0,0,comment threshold
39,lJFhOju8JQo,Süddeutsche mit Rechenfehler | E-mobiler Adventskalender 2. Advent,2020-12-06T19:31:29Z,UCaCaZ-vKtnMG2_FKmEePChQ,3975,282.0,37,0,0,comment threshold
40,xDTMnUPBZpA,"E-Chopper Teil 10: Soft Mods(Wichtige Info in Beschreibung, bitte lesen 12.12.20)",2020-12-06T07:03:26Z,UC2fOFTFCrFX3j6Az-gibI6g,16899,260.0,86,0,0,valid
41,hoxIJdVDujw,"Elektromobilität HV-Batterie Antriebsbatterie / Hochvoltbatterie Zellen, Zellmodule tauschen.",2020-12-07T18:33:20Z,UCGCR-ZcClArBAt1zZ3e5duQ,7871,298.0,47,0,0,comment threshold
42,fTYCBWKWs3s,Hintergrund: Technologie-Offenheit mit Prof. Dr. Doppelbauer vom KIT,2020-12-07T11:14:06Z,UC3VIJuG4taRjm_wMm01D0zg,4611,195.0,28,0,0,comment threshold
43,I1va5i30L_A,Renault ZOE: Laden bidirektional und News zur ZOE-Batterie | ADAC SE,2020-12-07T08:00:22Z,UCJTQxEGVqCFsBuHUyxgaVqQ,27798,73.0,28,0,0,comment threshold
44,Cm8S6b9Udlg,Peugeot e-2008 | der Elektro-SUV im INSTADRIVER TEST,2020-12-07T16:00:40Z,UCDDj2GWklzZ09X7R9OtsX3Q,11227,275.0,27,0,0,comment threshold
45,exvkCkOSFPI,"Wie einfach "" kostenfreies Laden "" gehen kann und was Ihr dafür tun müsst ... ?!",2020-12-07T08:30:02Z,UCuPH6ouleIo8IhmZy65m4pA,3549,63.0,32,0,0,comment threshold
46,_nBc43qG-6A,2021 Toyota RAV-E auf e-TNGA Plattform? Neue Elektrofahrzeuge von Toyota 2021! Electric Drive,2020-12-07T13:06:33Z,UCxmohYAjhc2qD5pYIOwQ3bA,2156,51.0,7,0,0,comment threshold
47,rWmKflfp3Fo,Energiewende: Solarstrom selbst produzieren - Home Sweet Home | Welt der Wunder,2020-12-07T17:00:18Z,UCBk6ZmyoyX1kLl-w17B0V1A,3185,87.0,2,0,0,comment threshold
48,fpZWa-EGOi0,"10 Jahre Technologieprogramm ""IKT für Elektromobilität""",2020-12-08T07:29:21Z,UC_vO01sSD25a73DhoaxtZTw,1081,39.0,3,0,0,comment threshold
49,4Ngaq9Yl54g,Lademeile.de - Alles für deine Elektromobilität  - Ich fahre elektrisch,2020-12-08T09:00:01Z,UCOrDuaURMo4fB04HMECG0cA,473,23.0,5,0,0,comment threshold
50,YNJ_H07M0hQ,CHINA-ELEKTROAUTO XPENG  ein neuer Automobilhersteller Tagesthema Elektromobilität Nr.221,2020-12-08T16:00:08Z,UCHuXYLIv70fPKK9c60TwLQw,495,20.0,4,0,0,comment threshold
51,NqYH6QVfoH0,Deutschland gibt VOLLSTROM bei Elektroautos! Jetzt gehts erst richtig los.,2020-12-08T17:00:13Z,UCgmB8S3f8-9dR8alVUZuZxQ,49128,2783.0,399,0,0,valid
52,reJi-ODCFuM,Mehr als 500.000 verkaufte eFahrzeuge - im Jahr 2020 | e-mobility NEWS,2020-12-08T11:18:09Z,UCUYT5ThWuRNWAbV0nul7EGQ,1534,29.0,13,0,0,comment threshold
53,nbUZgfqfwjs,Selbstversuch: Zwei Wochen mit dem E-Auto (Peugeot e-2008 und der Kia e-Niro),2020-12-08T07:07:39Z,UC3s4D9qBM3KEVHSn_t5PI8w,10364,119.0,30,0,0,comment threshold
