,video_id,job,id
212,zB2itlTVl08,0,0
213,41wCzdfJ_E4,0,0
216,DHie27xE_tk,0,0
217,I_-eqitfZ_c,0,0
218,QlTJQ8JnFu8,0,0
219,vRTCMa5rTCY,0,0
220,DSLLw6eEbXI,0,0
221,1E6bdn-9fqo,0,0
222,Hsd9FIDT0t8,0,0
223,UUvyahZcSj0,0,0
224,tWZm-wTA4ns,0,0
225,McMCcq82Leo,0,0
226,9ix10V-fxQQ,0,0
227,x2Z-xYizd5U,0,0
229,hcM5voRrVVc,0,0
230,VzZaKpRo8yI,0,0
231,_vLLesD8pcg,0,0
233,WBOhV643VUY,0,0
234,w-9JisIt42Y,0,0
235,aeGzgNJ6WCQ,0,0
236,iE1OTbWOIgM,0,0
237,dX1F-sd8IUQ,0,0
238,TzAnxBdhQmU,0,0
239,TWVTtEGIuN8,0,0
240,QUBA_6nxAOY,0,0
241,aNqjGBxw7TM,0,0
242,QNI9XYn5hqE,0,0
243,8PLsCWtQwrY,0,0
245,Eez0fmsjpSE,0,0
246,tyboVLGi4AQ,0,0
247,9Ny3eWEcESo,0,0
248,5eTJ3Dg_Ov4,0,0
249,yFvJ1FYJySw,0,0
250,Yq2rQA-Zvfg,0,0
251,_31whuqEWjs,0,0
252,y2H2A2vf-pg,0,0
253,ZJdQJ58cE7Y,0,0
254,slTtb_aUoo0,0,0
255,GaT7w2fVngY,0,0
257,M8C-D1HEx5U,0,0
258,3jhTTh09w5Y,0,0
259,19OZucIdTTA,0,0
261,t10PGRaaN5U,0,0
262,L2RAAtbkw1E,0,0
263,uL6CmBYYVp0,0,0
264,4Iy9YU3-ipo,0,0
265,0OUeJoTHgXE,0,0
266,RV5bdoMpmXA,0,0
267,sFT6pLFFXrA,0,0
268,Nsk7t0ZIsJ0,0,0
269,yBZ536HjdOc,0,0
270,aGIZkT6Eb6E,0,0
271,tkuGIzPu7T4,0,0
272,2xwyMr-c9q8,0,0
274,plR3NT7gWnE,0,0
275,qz0Vr0SJ2M8,0,0
276,ZXtrhHEENlA,0,0
277,dMHKTjUUy5c,0,0
279,EZLf4CuDSkU,0,0
280,CZlns_RIlDE,0,0
281,a1yLTjQhvWU,0,0
282,k_Lg_wXpmNo,0,0
283,4v29SqWqkBU,0,0
284,VLkpZZGldbk,0,0
285,DMfNFP8--oI,0,0
286,1FhLU4JH8aM,0,0
287,xGtGVx5Aqj8,0,0
288,Lf_lC9VdU-0,0,0
289,CRM2gfn-AcE,0,0
290,mvif-J3N570,0,0
293,mGYFonBeuf8,0,0
