video_id,title,published_at,channel_id,view_count,like_count,comment_count,job,id
7yGIEKAq6rI,Das große VW Ziel Tagesthema Elektromobilität Nr.138,2020-09-15T15:00:03Z,UCHuXYLIv70fPKK9c60TwLQw,552,31,2,0,0
Fk7GaNer2xg,Vergleich: ÜBER-E-Auto 832km Reichweite + 482km Nachladen in 20min Lucid Air vs. Tesla Model S,2020-09-15T17:00:12Z,UCSwRhu8CeHVXZlG1ExdjuTQ,5339,220,73,0,0
r6yEHyZU2w0,"Der Elektroauto Probefahrt -Tag | Speed-Date mit Hybrid, Plug-in-Hybrid, Wasserstoff und Elektroauto",2020-09-15T08:22:11Z,UCBTJnSirNI8kwOn5ROB_BGA,1552,61,26,0,0
6fc_Fhk32-w,EU-Kommission - CO2 Ziele für Pkw nochmal verschärfen -,2020-09-15T18:11:04Z,UCaCaZ-vKtnMG2_FKmEePChQ,4664,369,115,0,0
Dm0et-TlIys,Erster urbaner Schnellladepark eröffnet,2020-09-15T14:28:33Z,UCEHiTBtGu3IxAB8txgssT0Q,666,24,8,0,0
sP_rmWxSTcE,Der Volkswagen ID.3 | LIVE Präsentation | Hoppmann Autowelt,2020-09-15T11:46:25Z,UCpoalFzCr5KoJphIfPs5-Cg,4029,80,13,0,0
wjJMf92_GfM,Stand der Elektromobilität in Deutschland | Green World Tour 2020 by AUTARKIA,2020-09-16T09:30:03Z,UCaCaZ-vKtnMG2_FKmEePChQ,5068,376,70,0,0
R3wTCa0LA48,Verkäuferschulung zur Elektromobilität - wir bieten Fachwissen | DINNEBIER TV,2020-09-16T16:00:15Z,UC26NPxYUzQwRJsG59bDy7qg,185,7,1,0,0
rNfSJdPzIQ4,Tesla und der Battery Day Tagesthema Elektromobilität Nr.139,2020-09-16T15:00:31Z,UCHuXYLIv70fPKK9c60TwLQw,355,39,3,0,0
jsS-_nQlIt4,Citroën Ami – Elektroauto für Teenies ab 15 (Warnung: Nicht deinem Kind zeigen),2020-09-16T15:59:10Z,UCgmB8S3f8-9dR8alVUZuZxQ,38046,1353,489,0,0
SH9FJKiGT6o,Elektroautos einfach in Hamburg mieten.,2020-09-16T17:06:24Z,UC4JPiRyyjuLWdcjtMdhE7rA,75,7,1,0,0
fJRPi4RpRm4,Renault Zoe im Test mit @Felixba | E-Auto Erfahrungen – präsentiert von Yello,2020-09-16T10:00:24Z,UCWDzQTt1RWZD1AtkV76CIBA,21888,704,148,0,0
CbQT0qQPU_A,Braucht man ein Auto in der Großstadt?,2020-09-16T16:00:02Z,UCBc0Mghy-6jhMXs3T7DluMg,2623,133,58,0,0
R6Btjz2IxGw,Antrieb für alle: Elektromobilität bei der EnBW,2020-09-17T12:39:47Z,UCvUn_GJ9ZqsFMvLWVuqOzbg,5771,86,26,0,0
1dzDjkaBkLI,VW ID3 - quo vadis Volkswagen ? - ist der ID3 wirklich VW`s Quantensprung in die Elektromobilität ?,2020-09-17T07:30:01Z,UCuPH6ouleIo8IhmZy65m4pA,27432,420,114,0,0
17IZQEpI6no,"Breaking Elektro-News: Wärmepumpe für Tesla Model 3? Schnelllader an Tankstellen, Citroen e-C4 Preis",2020-09-17T05:00:00Z,UCsNdsFTTBj5jcRJSWeJ8-Xg,6420,466,61,0,0
iOi-RJGvBr0,Was ist eigentlich... ein HALBZELLEN MODUL ? - Photovoltaik - Einsteiger Klein-Serie #3,2020-09-17T09:30:02Z,UCaCaZ-vKtnMG2_FKmEePChQ,4163,233,19,0,0
XzEV_bMoWW0,Rechtsanspruch auf LADESTATION - Bundesregierung erleichtert Einbau für Mieter & Eigentümer,2020-09-17T18:19:35Z,UCaCaZ-vKtnMG2_FKmEePChQ,4255,258,44,0,0
t6s_Vr_lgWQ,Wie geht das? Der Strategiedialog Automobilwirtschaft Baden-Württemberg,2020-09-17T06:58:43Z,UCEHiTBtGu3IxAB8txgssT0Q,1019,17,5,0,0
HuMUwRy4YFE,Erste Erfahrungen mit dem VW ID.3 mit Stefan von Schwunkvoll - Robin LIVE 🔴,2020-09-17T20:41:54Z,UCBc0Mghy-6jhMXs3T7DluMg,21597,592,63,0,0
x8gNuxctkjs,Vom Tesla Model 3 in den Volkswagen ID.3 - Testfahrt mit dem neuen Zugpferd aus Wolfsburg,2020-09-17T16:00:14Z,UCDJ45QyDA0gS3ZaX3p6skBQ,18315,508,201,0,0
38LEgUS7IJ4,Ford Mustang MachE und F150 Tagesthema Elektromobilität Nr.141,2020-09-18T15:00:01Z,UCHuXYLIv70fPKK9c60TwLQw,154,11,4,0,0
DMxLdDcOw7I,Tag der Elektromobilität in Amriswil TG - Welche Autos gab es da?  [Deutsch] | Vision E Drive #24,2020-09-18T16:00:07Z,UCDMd4FzBxxKD5yAeeLStU6A,412,35,10,0,0
33H1AYJjGHQ,"nextnews: Tesla Falle, Model 3 Upgrade, Battery Day Leaks, Erlkönige, Ausverkauf Rote Liste,",2020-09-18T16:00:00Z,UCgmB8S3f8-9dR8alVUZuZxQ,70275,3113,523,0,0
C2uHHUXpSUk,Nur 4 Sitzplätze im VW ID.3  mit 77kWh - Ist da was faul am MEB oder ist der eine Fehlkonstruktion?,2020-09-18T05:52:58Z,UC5bFzrX6CioylX4Yzr06noQ,10164,384,164,0,0
xjDM3iuDO3M,"#NEWS: VW ID.4 Premiere, Neues Car Maniac Auto, Volvo XC40-E Exklusiv Test, Opel Mokka E Premiere",2020-09-18T15:00:13Z,UCiZnK4X73okItJqaCs2YDOQ,27932,1899,246,0,0
yHeGS1dkHLo,Was ist eigentlich... ein MODUL OPTIMIZER ? - Photovoltaik - Einsteiger Klein-Serie #4,2020-09-18T09:30:06Z,UCaCaZ-vKtnMG2_FKmEePChQ,1907,119,25,0,0
INGnoJZRqPQ,"NEWS: Aiways U5 Verkauf gestartet, Mercedes mit Festkörperakkus, Citroën ë-C4 und ë-SpaceTourer",2020-09-18T13:38:19Z,UCBc0Mghy-6jhMXs3T7DluMg,12675,469,169,0,0
DUooytur9Cc,VW ID.3 Abholung in der Autostadt,2020-09-18T16:00:02Z,UCoJ9ql-WffntQ5Pa8SdkllA,13338,534,133,0,0
x9wtD0x_s_g,Traum von Elektromobilität ist eine Fiktion! - Dirk Spaniel - AfD-Fraktion im Bundestag,2020-09-19T11:00:11Z,UC_dZp8bZipnjntBGLVHm6rw,21445,2414,336,0,0
9nuoOKVq1Ng,"E-Cannonball 2020 Ablauf, Zeitplan  und Coffee Points",2020-09-19T15:16:08Z,UCqtBzOjVW0aLVZHaRYu7dpQ,9736,551,66,0,0
pDGvgd3SjOY,Roadtrip mit dem Tesla Model 3 SR+ nach Österreich,2020-09-19T18:00:11Z,UCua87-Wr29nGhVLzZrN2e_g,9997,181,53,0,0
JYsrjjVShaY,Renault Zoe Langstrecke 2020,2020-09-19T07:00:07Z,UCaTyFx9Llt5nQRAFjZyowow,6304,160,32,0,0
kidcJ3Kh2Ww,Das Beste E-Bike Der Welt - HNF Nicolai XF3,2020-09-19T10:33:45Z,UC3rz4cx41jWj7shRBTetzkw,64124,1312,335,0,0
nY-AF7uoTfM,Nachhaltigkeitstage und Energiewendetage in Baden-Württemberg  Heilbronn Killiansplatz 18.09.20,2020-09-19T05:59:03Z,UCHFT1aNx304dfqSaHQkq8rA,268,8,1,0,0
0AVZLy-zyCI,Hyundai Kona Elektro 39 Facelift Kofferraum und Koffer-Challenge,2020-09-19T04:00:01Z,UCXzAdSkGFtjrbuucfC-t7gA,9514,180,79,0,0
