video_id,title,published_at,channel_id,view_count,like_count,comment_count,job,id
6QNRR1F89qc,Wie baut man Autos in China? Zu Besuch bei Great Wall (Haval),2021-06-03T08:00:13Z,UCqHgGwAz5_bEOAqXOoBXIBQ,933,29,4,0,0
QZEJ5soj1_4,Preiswerte Eigenenergie: Jetzt sind die Mieter dran!,2021-06-03T18:30:12Z,UCy82YSU9FxoYhknZ4PFmjrQ,6020,224,40,0,0
BEQrEsofJds,Klimaschutz - verfehlte Klimapolitik: Was sich jetzt nach dem Urteil ändern muss | Unkraut | BR,2021-06-03T21:58:46Z,UCZuFrqyZWfw_Zf0OnXWUXyQ,4304,118,101,0,0
ugFm1QxAEa8,iShares Megatrend ETFs - Wachstum durch Infrastruktur | Smart City Megatrend ETF 5,2021-06-03T08:00:10Z,UCMjoIZboNktI2gzVxKNdqwA,396,12,3,0,0
Qo9zMNs5wbM,Wenn Plug-in dann richtig! Ich erkläre Deutsch-Rapper @Marko Leano das Laden.,2021-06-04T15:00:23Z,UCaTyFx9Llt5nQRAFjZyowow,1210,46,15,0,0
RwHsWB0ZAh4,Wallbox - Die E-Auto Ladestation für Daheim || der Solarstammtisch,2021-06-04T13:06:44Z,UCecOkAJsQ94ZTIbw21L8u4w,3708,55,4,0,0
bmHWCd4rYLQ,Installation der WALLBOX eMH1 bei Familie Wohlers Teil1,2021-06-04T11:30:42Z,UCs5ZQkexzuaEftciXDGmw_Q,5781,10,8,0,0
N5GpslFajJ8,(M)eine Gedanken zu den Daten und Preisen des BMW iX und (m)eine mögliche Konfiguration,2021-06-04T15:00:16Z,UCddkvrnYqGRfODPMUQqisiw,8153,237,95,0,0
mzg7ySBpQMM,Laden am Arbeitsplatz – Otto macht´s möglich,2021-06-04T14:00:15Z,UC6hv0QC9E5-bcUxc3rBGOOQ,704,96,8,0,0
XsoNs0AyNKo,STAT E-STICS #21 - Wird Elektroauto fahren bald teurer als Benzin & Diesel + Elektroauto-Neuheiten,2021-06-04T16:27:14Z,UCDDj2GWklzZ09X7R9OtsX3Q,24359,412,71,0,0
6bfdb5SNEiM,"nextnews: Neue BAFA Fallen, VW Cashback, BMW iX/i4, Ioniq 5, Strompreise sinken, ID Buzz undercover",2021-06-04T16:00:03Z,UCgmB8S3f8-9dR8alVUZuZxQ,97281,4452,698,0,0
GTTqly2nOfk,"WTF? Arzt fährt 2,6km mit 400PS Dieselmonster zur Arbeit!",2021-06-04T09:52:27Z,UCiZnK4X73okItJqaCs2YDOQ,165350,8053,1239,0,0
cW0lcV4QSzE,Streit um Klimaschutz | Wer zahlt am Ende die Zeche? | Wort zum Freitag,2021-06-04T13:13:30Z,UCaCaZ-vKtnMG2_FKmEePChQ,2845,430,245,0,0
csdFTAAZbqE,VW ID. BUZZ - Der E-Bulli von Volkswagen ganz neu gedacht?,2021-06-04T11:00:11Z,UCsFn3MVZBT1_GWFzgv4QF3A,6369,111,42,0,0
5_OTkw6JE7w,Das Quartier BUWOG SPEICHERBALLETT in Berlin-Spandau: Ein nachhaltiges Neubauprojekt der BUWOG,2021-06-04T14:34:57Z,UCHQ8g0o5ok-L0TlnWO61uWA,1203,9,2,0,0
vmHgThdL-Qg,Wie schnell lädt der Kona Elektro 2021? - Analyse und Ladekurve [Deutsch 4K] | Vision E Drive #104,2021-06-04T16:00:36Z,UCDMd4FzBxxKD5yAeeLStU6A,9226,294,68,0,0
Q4tIaDdgtmI,"Der NEUE Audi Q4 Sportback 40 e-tron (150kW, 310Nm) | Wirklich ÜBER 500km Reichweite?! | REVIEW",2021-06-05T14:00:17Z,UCzyBlIm4NE2ch85fY3Y4cOA,30663,508,94,0,0
g__XrHClcjg,VW ID.3 im Test - Zukunft oder schon veraltet?,2021-06-05T07:15:00Z,UCSSgetAIWU9mK6HZzLd8S0w,40019,595,122,0,0
t7Ogk1RMR_0,"Mercedes-AMG C63s 600PS/800Nm (W205) Stage1 Review, 100 - 200 Km/h, Software, Schubabschaltung",2021-06-05T09:32:18Z,UCInXlbYmCkRVGbaDkW7bVGg,3853,36,10,0,0
lBLmxcAm-tI,"Mein FERRARI ist mein TORO Greensmaster 3250 D, ein Profi Golfplatz Spindelmäher⎮Triplex Greensmower",2021-06-05T06:00:08Z,UCWf8TE1Xn7VW1LBF_y5bilw,42661,777,142,0,0
shwbkdgTM4Y,Ioniq 5 endlich da! Hyundai IONIQ5 mit 800 V mein erster Kontakt! sieht sehr gut aus,2021-06-05T17:45:11Z,UCogPyel5zmcX7dRP88vY9lA,11266,225,42,0,0
1tMram4mW6Y,Elektromobilität - Auto/Motorrad | Meine Meinung | YAMAHA TENERE 700 | MOTOVLOG,2021-06-06T14:49:36Z,UCDhb3FOyIwYEK0vjYcZVPkw,159,3,9,0,0
cokIuJGawaQ,Klimapolitik mit Prof. Harald Lesch: Was läuft falsch beim Klimaschutz? | Unkraut | Interview | BR,2021-06-06T07:58:52Z,UCZuFrqyZWfw_Zf0OnXWUXyQ,280174,6668,2009,0,0
KOHjlQbOL10,56 STUNDEN Wellness Für Meinen Tesla,2021-06-06T12:15:00Z,UC3rz4cx41jWj7shRBTetzkw,65306,4343,379,0,0
tdELJz9fF5c,Blackout in Europa? Was kann passieren und was muss geschehen.,2021-06-06T16:00:19Z,UCdshQendBd3kmulG0hlDzDA,1736,92,28,0,0
4Oaxy_1sBM4,"Talk mit Nico Pliquett über Tesla, VW, Porsche, Ionity - wo steht die Deutsche Autoindustrie?",2021-06-06T16:00:01Z,UCd5Jpd5473VPhNjdWMUP6tw,15134,1105,140,0,0
yfXg8oTWQ8Y,"Preiserhöhungen, Verbände & Klimapakt 2022 | Der einfache Weg aus der Krise?",2021-06-06T18:35:09Z,UCaCaZ-vKtnMG2_FKmEePChQ,4556,521,83,0,0
mjVxvEk6RO0,VENLO Städtetrip im Elektroauto Fiat 500 / Desaster an Ladesäule!,2021-06-06T07:00:20Z,UCVUBc0WF5X-w3T8s6Wyx-jw,13079,554,255,0,0
O_vwPZ2WtKE,In 2022 soll der SUV von TOGG vom Band laufen  Tagesthema Elektromobilität Nr.383,2021-06-07T15:00:15Z,UCHuXYLIv70fPKK9c60TwLQw,2149,74,7,0,0
pX377FZEuJY,ID.3 SW Update und ein Verbrenner Leihwagen nach 10 Wochen Elektroauto!,2021-06-07T14:00:16Z,UCVUBc0WF5X-w3T8s6Wyx-jw,6999,407,235,0,0
ob63wlUOBkA,Volker Quaschning und Holger Laudeley: Vom E-Auto zur Energiewende,2021-06-07T10:20:15Z,UCSEJS2CZmTsXrpbKTdkJX5g,15439,501,108,0,0
dBTjPa7BHH8,Der E-Wolf #805 - Balkonkraftwerk - Teil 5 - Die N-Ergie versucht es erneut,2021-06-07T04:30:10Z,UCUh8zvuZWNoIur4Cv-3fUzw,607,53,21,0,0
BPjBaRizy74,5. e-Tour Brandenburg | 19.06.2021 | Ankündigung | Die Karawane rollt wieder,2021-06-07T17:03:49Z,UCaCaZ-vKtnMG2_FKmEePChQ,1818,165,43,0,0
VxrfWpDZetk,App revolutioniert E-Mobilität?! |J+Pilot App - #endlichmontag [Deutsch 4K] | Vision E Drive #105,2021-06-07T16:00:30Z,UCDMd4FzBxxKD5yAeeLStU6A,4298,269,50,0,0
PCz7xnDwzyw,"eMobility update: Fiat soll E-Marke werden, Tesla Batteriefabrik, Nissan Ariya, Neuzulassungen Mai.",2021-06-07T10:00:12Z,UC_vO01sSD25a73DhoaxtZTw,5519,456,10,0,0
4t_e-eirxA8,E-Auto ohne Wallbox | Chinesisches Elektro SUV Alltagstest | EVlog 3.1,2021-06-08T16:53:32Z,UCaCaZ-vKtnMG2_FKmEePChQ,5860,474,62,0,0
FkhlTymzLjE,"2021 BMW iX xDrive40 & BMW iX xDrive50 - das neue Technologie Flaggschiff, dass neue Maßstab setzt❓",2021-06-08T14:56:38Z,UCuPH6ouleIo8IhmZy65m4pA,12366,175,48,0,0
F5qAfe0-U_A,Eine Wallbox für euer E-Auto – SMARTGEBER Jonas erklärt was wichtig ist!,2021-06-08T14:39:36Z,UCRFR365PjI3923-PTQV6SMQ,15286,74,6,0,0
6mVsOHhdIes,5 Gründe für den Ford Mustang MACH-E | Instadriver Test,2021-06-08T14:07:09Z,UCDDj2GWklzZ09X7R9OtsX3Q,13973,572,65,0,0
QiFo9zq72-E,"Comeback der E-Mobilitäts-Aktien: NIO, Tesla und Li Auto im Check - HeavytraderZ",2021-06-08T09:30:35Z,UC62IIFhchBWQxLPSyUatD-A,1953,29,1,0,0
jRJUu9AY5Nw,"VW E-Golf Gebrauchtwagen Review, Reichweite, spezieller AKkU Test, Werte nach 4 Jahren 60 TKM, Daten",2021-06-08T16:15:49Z,UCInXlbYmCkRVGbaDkW7bVGg,6333,84,18,0,0
WrSKbtukf20,Die Autodoktoren testen den MAHLE OzonePRO und CareMetix®,2021-06-08T20:05:16Z,UCpxKZ7gxme55aElZpj1oowQ,5177,41,3,0,0
I4NcXPFtlYY,Volkswagen macht Astypalea zur Elektroauto Insel - Polizei VW ID.4 - Electric Drive News,2021-06-08T07:00:05Z,UCxmohYAjhc2qD5pYIOwQ3bA,2054,125,20,0,0
njxyluXBInI,E-Cannonball 2021 - Jetzt bewerben zum grössten E-Auto und E-Motorrad Event des Jahres | 163 Grad,2021-06-08T07:01:01Z,UCbe4BpM5-Ta7MIlbKOofTDA,1731,110,14,0,0
rFdXd4ZdvEc,Elektromobilität I BKW Lounge I BKW,2021-06-09T11:54:20Z,UCw1rO5t0QsHmCuKsD5Mr5xw,697,6,1,0,0
FSxHy5Z3b3A,Beste & schlechteste E-Autos - alle Modelle hart gecheckt!,2021-06-09T16:02:05Z,UCgmB8S3f8-9dR8alVUZuZxQ,155041,10028,868,0,0
al5aAZ6M_gg,Reichweite von Elektroautos | E-Auto Batterien im Vergleich mit @Doktor Whatson,2021-06-09T15:02:56Z,UCWDzQTt1RWZD1AtkV76CIBA,2134,184,32,0,0
